!Keysight Technologies,E4990A,MY54302971,A.03.06
!Date: Thu Sep 08 16:57:41 2022

BEGIN CH1_DATA
Frequency(Hz), R(Ohm)-data, X(Ohm)-data
+9.25181500000e+004, +6.82817054314e+003, -9.08020324572e+004
+9.37681250000e+004, +6.64130454657e+003, -8.96318626494e+004
+9.50181000000e+004, +6.49393906305e+003, -8.84821794123e+004
+9.62680750000e+004, +6.35336657091e+003, -8.73803826758e+004
+9.75180500000e+004, +6.23062867716e+003, -8.62697784783e+004
+9.87680250000e+004, +6.12874588896e+003, -8.52326913974e+004
+1.00018000000e+005, +5.96484103061e+003, -8.42195491858e+004
+1.01267975000e+005, +5.82848856656e+003, -8.31387494434e+004
+1.02517950000e+005, +5.71170289529e+003, -8.21889756998e+004
+1.03767925000e+005, +5.61485196329e+003, -8.12336178982e+004
+1.05017900000e+005, +5.50316689797e+003, -8.02831445240e+004
+1.06267875000e+005, +5.37529160616e+003, -7.93791379082e+004
+1.07517850000e+005, +5.29557645594e+003, -7.84949645172e+004
+1.08767825000e+005, +5.17724657420e+003, -7.75706314398e+004
+1.10017800000e+005, +5.07495281585e+003, -7.67445665588e+004
+1.11267775000e+005, +4.97432933336e+003, -7.58906156528e+004
+1.12517750000e+005, +4.88942145969e+003, -7.50875444387e+004
+1.13767725000e+005, +4.80374894180e+003, -7.42689012688e+004
+1.15017700000e+005, +4.69888180017e+003, -7.34999746912e+004
+1.16267675000e+005, +4.65583977624e+003, -7.27525181052e+004
+1.17517650000e+005, +4.54159909114e+003, -7.19682117959e+004
+1.18767625000e+005, +4.46894058671e+003, -7.12184613325e+004
+1.20017600000e+005, +4.37585093751e+003, -7.05009344747e+004
+1.21267575000e+005, +4.32488155787e+003, -6.97922513862e+004
+1.22517550000e+005, +4.24115550325e+003, -6.90716550252e+004
+1.23767525000e+005, +4.19329172206e+003, -6.84326109502e+004
+1.25017500000e+005, +4.11247768669e+003, -6.77490344528e+004
+1.26267475000e+005, +4.06277153600e+003, -6.70883088456e+004
+1.27517450000e+005, +3.97094541640e+003, -6.64304255401e+004
+1.28767425000e+005, +3.92611892275e+003, -6.57987142757e+004
+1.30017400000e+005, +3.80846091370e+003, -6.51620000070e+004
+1.31267375000e+005, +3.79342288914e+003, -6.45788766910e+004
+1.32517350000e+005, +3.72058372603e+003, -6.39870407061e+004
+1.33767325000e+005, +3.69248168265e+003, -6.34750492473e+004
+1.35017300000e+005, +3.61799052094e+003, -6.28227321711e+004
+1.36267275000e+005, +3.56528951082e+003, -6.22592226783e+004
+1.37517250000e+005, +3.50791777793e+003, -6.17185253316e+004
+1.38767225000e+005, +3.45590890775e+003, -6.11660795165e+004
+1.40017200000e+005, +3.39073841106e+003, -6.06432619302e+004
+1.41267175000e+005, +3.36376938873e+003, -6.01032483618e+004
+1.42517150000e+005, +3.30166043690e+003, -5.95918980421e+004
+1.43767125000e+005, +3.26495627092e+003, -5.90836681616e+004
+1.45017100000e+005, +3.22029050690e+003, -5.85905800078e+004
+1.46267075000e+005, +3.15599297909e+003, -5.80887595968e+004
+1.47517050000e+005, +3.12024982883e+003, -5.76149802891e+004
+1.48767025000e+005, +3.09946381715e+003, -5.71247101188e+004
+1.50017000000e+005, +3.00333804252e+003, -5.66462446834e+004
+1.51266975000e+005, +3.01934636812e+003, -5.62247960504e+004
+1.52516950000e+005, +2.95733252896e+003, -5.57561278855e+004
+1.53766925000e+005, +2.91783241533e+003, -5.53137801944e+004
+1.55016900000e+005, +2.88041690585e+003, -5.49436665319e+004
+1.56266875000e+005, +2.85013218918e+003, -5.44368147370e+004
+1.57516850000e+005, +2.80940973868e+003, -5.40281642026e+004
+1.58766825000e+005, +2.76701490489e+003, -5.36037541286e+004
+1.60016800000e+005, +2.74780069822e+003, -5.31731513881e+004
+1.61266775000e+005, +2.71005507609e+003, -5.27884490186e+004
+1.62516750000e+005, +2.67353516606e+003, -5.23844071511e+004
+1.63766725000e+005, +2.63379975149e+003, -5.19889232772e+004
+1.65016700000e+005, +2.61308714084e+003, -5.16002336230e+004
+1.66266675000e+005, +2.58032161521e+003, -5.12119050991e+004
+1.67516650000e+005, +2.53958196027e+003, -5.08521753400e+004
+1.68766625000e+005, +2.51357802012e+003, -5.04699413579e+004
+1.70016600000e+005, +2.48881710313e+003, -5.01164395819e+004
+1.71266575000e+005, +2.44627457472e+003, -4.97455695999e+004
+1.72516550000e+005, +2.41933628120e+003, -4.93939809147e+004
+1.73766525000e+005, +2.41399549395e+003, -4.90643764287e+004
+1.75016500000e+005, +2.37347318294e+003, -4.86453584979e+004
+1.76266475000e+005, +2.33467857872e+003, -4.83677286834e+004
+1.77516450000e+005, +2.31952532584e+003, -4.80280264288e+004
+1.78766425000e+005, +2.29341333622e+003, -4.77102207833e+004
+1.80016400000e+005, +2.27282196501e+003, -4.73832419139e+004
+1.81266375000e+005, +2.23689737583e+003, -4.70573466775e+004
+1.82516350000e+005, +2.17779191438e+003, -4.67674413767e+004
+1.83766325000e+005, +2.19454144235e+003, -4.64184571178e+004
+1.85016300000e+005, +2.19576475437e+003, -4.61240176539e+004
+1.86266275000e+005, +2.15319341986e+003, -4.58198293582e+004
+1.87516250000e+005, +2.12694786380e+003, -4.54901429355e+004
+1.88766225000e+005, +2.10566049657e+003, -4.52218904111e+004
+1.90016200000e+005, +2.08516007007e+003, -4.49276667667e+004
+1.91266175000e+005, +2.05401870638e+003, -4.46344049059e+004
+1.92516150000e+005, +2.02845243686e+003, -4.43621892072e+004
+1.93766125000e+005, +2.00464281405e+003, -4.40850196986e+004
+1.95016100000e+005, +1.99400244696e+003, -4.37913479203e+004
+1.96266075000e+005, +1.97639257372e+003, -4.35187547745e+004
+1.97516050000e+005, +1.94508572707e+003, -4.32509718247e+004
+1.98766025000e+005, +1.95286756107e+003, -4.29795138367e+004
+2.00016000000e+005, +1.92057800903e+003, -4.27141401880e+004
+2.01265975000e+005, +1.89081410195e+003, -4.24532035679e+004
+2.02515950000e+005, +1.88577497440e+003, -4.21956373631e+004
+2.03765925000e+005, +1.85677613503e+003, -4.19454786168e+004
+2.05015900000e+005, +1.84717298793e+003, -4.16927190973e+004
+2.06265875000e+005, +1.83488421041e+003, -4.14487198027e+004
+2.07515850000e+005, +1.81447746465e+003, -4.11956952450e+004
+2.08765825000e+005, +1.78663222092e+003, -4.09362070339e+004
+2.10015800000e+005, +1.77983330685e+003, -4.07108069615e+004
+2.11265775000e+005, +1.76373936856e+003, -4.04800444125e+004
+2.12515750000e+005, +1.75002568534e+003, -4.02396794852e+004
+2.13765725000e+005, +1.72781677095e+003, -4.00097897291e+004
+2.15015700000e+005, +1.71708548073e+003, -3.97824170986e+004
+2.16265675000e+005, +1.69628500131e+003, -3.95575614955e+004
+2.17515650000e+005, +1.67980732333e+003, -3.93257711911e+004
+2.18765625000e+005, +1.66846491524e+003, -3.91092425878e+004
+2.20015600000e+005, +1.63629358141e+003, -3.88852953385e+004
+2.21265575000e+005, +1.64338932723e+003, -3.86706220212e+004
+2.22515550000e+005, +1.63027730857e+003, -3.84651233520e+004
+2.23765525000e+005, +1.62460050340e+003, -3.82467939614e+004
+2.25015500000e+005, +1.59953458285e+003, -3.80346062210e+004
+2.26265475000e+005, +1.58529268296e+003, -3.78284931034e+004
+2.27515450000e+005, +1.57130864064e+003, -3.76275524961e+004
+2.28765425000e+005, +1.56744859857e+003, -3.74180535488e+004
+2.30015400000e+005, +1.54061322555e+003, -3.72220692365e+004
+2.31265375000e+005, +1.52313168992e+003, -3.70288543953e+004
+2.32515350000e+005, +1.52029524804e+003, -3.68289613241e+004
+2.33765325000e+005, +1.51215211521e+003, -3.66316535801e+004
+2.35015300000e+005, +1.49699592985e+003, -3.64429805850e+004
+2.36265275000e+005, +1.48278747670e+003, -3.62535664131e+004
+2.37515250000e+005, +1.46543151731e+003, -3.60671416775e+004
+2.38765225000e+005, +1.45989917371e+003, -3.58774022450e+004
+2.40015200000e+005, +1.44363487485e+003, -3.56979559004e+004
+2.41265175000e+005, +1.43385511298e+003, -3.55131915447e+004
+2.42515150000e+005, +1.42627819837e+003, -3.53298017906e+004
+2.43765125000e+005, +1.41331690612e+003, -3.51537720695e+004
+2.45015100000e+005, +1.39801152238e+003, -3.49817531713e+004
+2.46265075000e+005, +1.39648020158e+003, -3.48040571161e+004
+2.47515050000e+005, +1.37251698487e+003, -3.46466979540e+004
+2.48765025000e+005, +1.36767324364e+003, -3.44585130967e+004
+2.50015000000e+005, +1.35928310087e+003, -3.43060436645e+004
+2.51264975000e+005, +1.34546721809e+003, -3.41199052213e+004
+2.52514950000e+005, +1.33894670124e+003, -3.39535449928e+004
+2.53764925000e+005, +1.32565376081e+003, -3.37935254914e+004
+2.55014900000e+005, +1.31865849518e+003, -3.36276940142e+004
+2.56264875000e+005, +1.31345389100e+003, -3.34595814322e+004
+2.57514850000e+005, +1.29941775103e+003, -3.33032606502e+004
+2.58764825000e+005, +1.29217131416e+003, -3.31427262756e+004
+2.60014800000e+005, +1.28428031712e+003, -3.29913646541e+004
+2.61264775000e+005, +1.27311919427e+003, -3.28311719857e+004
+2.62514750000e+005, +1.26137442692e+003, -3.26806465050e+004
+2.63764725000e+005, +1.25043279120e+003, -3.25194133557e+004
+2.65014700000e+005, +1.24705373161e+003, -3.23783197043e+004
+2.66264675000e+005, +1.23784710997e+003, -3.22221325701e+004
+2.67514650000e+005, +1.21821474100e+003, -3.20802178646e+004
+2.68764625000e+005, +1.21930159643e+003, -3.19279265569e+004
+2.70014600000e+005, +1.21189892616e+003, -3.17831232160e+004
+2.71264575000e+005, +1.19932264005e+003, -3.16391424591e+004
+2.72514550000e+005, +1.19670021217e+003, -3.15018658177e+004
+2.73764525000e+005, +1.18405124478e+003, -3.13533900206e+004
+2.75014500000e+005, +1.17005062219e+003, -3.12153673310e+004
+2.76264475000e+005, +1.17246558658e+003, -3.10743632546e+004
+2.77514450000e+005, +1.15977540936e+003, -3.09393302781e+004
+2.78764425000e+005, +1.15605086796e+003, -3.08006753943e+004
+2.80014400000e+005, +1.14566627974e+003, -3.06659700277e+004
+2.81264375000e+005, +1.13553911654e+003, -3.05297182277e+004
+2.82514350000e+005, +1.13003418055e+003, -3.03974054182e+004
+2.83764325000e+005, +1.11963049778e+003, -3.02592081069e+004
+2.85014300000e+005, +1.12020214618e+003, -3.01340413929e+004
+2.86264275000e+005, +1.10990441095e+003, -3.00037460782e+004
+2.87514250000e+005, +1.09843989101e+003, -2.98730928465e+004
+2.88764225000e+005, +1.09716284898e+003, -2.97498166885e+004
+2.90014200000e+005, +1.09285074905e+003, -2.96194101215e+004
+2.91264175000e+005, +1.08178366103e+003, -2.94886033252e+004
+2.92514150000e+005, +1.07560060161e+003, -2.93755243603e+004
+2.93764125000e+005, +1.06738422310e+003, -2.92451442498e+004
+2.95014100000e+005, +1.06375421126e+003, -2.91290526504e+004
+2.96264075000e+005, +1.05499439024e+003, -2.90089119739e+004
+2.97514050000e+005, +1.04304393575e+003, -2.88852899953e+004
+2.98764025000e+005, +1.03876223169e+003, -2.87581982442e+004
+3.00014000000e+005, +1.03200111236e+003, -2.86473857476e+004
+3.01263975000e+005, +1.02763383320e+003, -2.85318631761e+004
+3.02513950000e+005, +1.02341579979e+003, -2.84148843173e+004
+3.03763925000e+005, +1.01568012248e+003, -2.82990527411e+004
+3.05013900000e+005, +1.00835718071e+003, -2.81828011675e+004
+3.06263875000e+005, +1.01167948385e+003, -2.80716617479e+004
+3.07513850000e+005, +1.00004811584e+003, -2.79488269835e+004
+3.08763825000e+005, +9.79651692027e+002, -2.78449946003e+004
+3.10013800000e+005, +9.84695847988e+002, -2.77353553786e+004
+3.11263775000e+005, +9.85025717507e+002, -2.76210254152e+004
+3.12513750000e+005, +9.73721261585e+002, -2.75175542765e+004
+3.13763725000e+005, +9.69476637879e+002, -2.74109972599e+004
+3.15013700000e+005, +9.45740044689e+002, -2.73005542214e+004
+3.16263675000e+005, +9.55233267253e+002, -2.71931950962e+004
+3.17513650000e+005, +9.49045496683e+002, -2.70891597997e+004
+3.18763625000e+005, +9.44901707583e+002, -2.69849925229e+004
+3.20013600000e+005, +9.42413289688e+002, -2.68704566528e+004
+3.21263575000e+005, +9.34912364941e+002, -2.67791508435e+004
+3.22513550000e+005, +9.32142732619e+002, -2.66724839551e+004
+3.23763525000e+005, +9.25797531172e+002, -2.65646299526e+004
+3.25013500000e+005, +9.16551793419e+002, -2.64747075291e+004
+3.26263475000e+005, +9.13541448506e+002, -2.63721879556e+004
+3.27513450000e+005, +9.08846724165e+002, -2.62726379027e+004
+3.28763425000e+005, +9.07723555371e+002, -2.61747576862e+004
+3.30013400000e+005, +8.99511847226e+002, -2.60778726336e+004
+3.31263375000e+005, +8.96077852777e+002, -2.59790937003e+004
+3.32513350000e+005, +8.88546233532e+002, -2.58815445570e+004
+3.33763325000e+005, +8.82148547429e+002, -2.57913010138e+004
+3.35013300000e+005, +8.88637683485e+002, -2.56986653611e+004
+3.36263275000e+005, +8.72454885619e+002, -2.56007605371e+004
+3.37513250000e+005, +8.72663807549e+002, -2.55031623621e+004
+3.38763225000e+005, +8.70141987546e+002, -2.54100623571e+004
+3.40013200000e+005, +8.60699453024e+002, -2.53209636204e+004
+3.41263175000e+005, +8.57684222780e+002, -2.52294414341e+004
+3.42513150000e+005, +8.56163566050e+002, -2.51344032229e+004
+3.43763125000e+005, +8.47469418218e+002, -2.50473506331e+004
+3.45013100000e+005, +8.43777049078e+002, -2.49569232437e+004
+3.46263075000e+005, +8.40923434628e+002, -2.48640178555e+004
+3.47513050000e+005, +8.32407180340e+002, -2.47866293326e+004
+3.48763025000e+005, +8.20970047104e+002, -2.46912261275e+004
+3.50013000000e+005, +8.28590262929e+002, -2.45999977480e+004
+3.51262975000e+005, +8.18916948228e+002, -2.45165781238e+004
+3.52512950000e+005, +8.18677158623e+002, -2.44331081830e+004
+3.53762925000e+005, +8.15281232446e+002, -2.43472340476e+004
+3.55012900000e+005, +8.04289014699e+002, -2.42619410835e+004
+3.56262875000e+005, +8.05316809583e+002, -2.41803171148e+004
+3.57512850000e+005, +8.05503987342e+002, -2.40984784753e+004
+3.58762825000e+005, +7.96373541724e+002, -2.40110083887e+004
+3.60012800000e+005, +7.91746492556e+002, -2.39296505756e+004
+3.61262775000e+005, +7.91518478263e+002, -2.38436415889e+004
+3.62512750000e+005, +7.82826711378e+002, -2.37658887010e+004
+3.63762725000e+005, +7.82556507411e+002, -2.36854569919e+004
+3.65012700000e+005, +7.76454964556e+002, -2.36074352258e+004
+3.66262675000e+005, +7.74765079961e+002, -2.35271296236e+004
+3.67512650000e+005, +7.74583189582e+002, -2.34440437640e+004
+3.68762625000e+005, +7.65315785884e+002, -2.33758778979e+004
+3.70012600000e+005, +7.63242167816e+002, -2.32917816858e+004
+3.71262575000e+005, +7.62023517421e+002, -2.32140889435e+004
+3.72512550000e+005, +7.56552100827e+002, -2.31377983917e+004
+3.73762525000e+005, +7.52558482426e+002, -2.30617052908e+004
+3.75012500000e+005, +7.49331813702e+002, -2.29876764725e+004
+3.76262475000e+005, +7.46365553208e+002, -2.29089395700e+004
+3.77512450000e+005, +7.41609126544e+002, -2.28332979937e+004
+3.78762425000e+005, +7.41403437737e+002, -2.27663534061e+004
+3.80012400000e+005, +7.35882291329e+002, -2.26854780263e+004
+3.81262375000e+005, +7.32260555715e+002, -2.26143643473e+004
+3.82512350000e+005, +7.32077231266e+002, -2.25386441215e+004
+3.83762325000e+005, +7.25125916950e+002, -2.24679076793e+004
+3.85012300000e+005, +7.21646775723e+002, -2.23966546760e+004
+3.86262275000e+005, +7.19978978299e+002, -2.23257572858e+004
+3.87512250000e+005, +7.15111626918e+002, -2.22554797240e+004
+3.88762225000e+005, +7.11693015854e+002, -2.21831266471e+004
+3.90012200000e+005, +7.05329072667e+002, -2.21114744942e+004
+3.91262175000e+005, +7.04323434339e+002, -2.20429642218e+004
+3.92512150000e+005, +7.03812439683e+002, -2.19753128144e+004
+3.93762125000e+005, +6.97442911040e+002, -2.19033495819e+004
+3.95012100000e+005, +6.95325398987e+002, -2.18346808546e+004
+3.96262075000e+005, +6.92793670418e+002, -2.17692420177e+004
+3.97512050000e+005, +6.90535791114e+002, -2.17003435512e+004
+3.98762025000e+005, +6.86996041076e+002, -2.16340858788e+004
+4.00012000000e+005, +6.84378085054e+002, -2.15669404227e+004
+4.01261975000e+005, +6.80878266504e+002, -2.15007347554e+004
+4.02511950000e+005, +6.79040774764e+002, -2.14346393542e+004
+4.03761925000e+005, +6.72032850279e+002, -2.13688942145e+004
+4.05011900000e+005, +6.72675399605e+002, -2.13044756030e+004
+4.06261875000e+005, +6.69806856040e+002, -2.12401500976e+004
+4.07511850000e+005, +6.64472183500e+002, -2.11755065994e+004
+4.08761825000e+005, +6.61745884223e+002, -2.11109412553e+004
+4.10011800000e+005, +6.59871997338e+002, -2.10451324877e+004
+4.11261775000e+005, +6.57689644590e+002, -2.09844683809e+004
+4.12511750000e+005, +6.56116961840e+002, -2.09220973748e+004
+4.13761725000e+005, +6.52572440994e+002, -2.08581656226e+004
+4.15011700000e+005, +6.48582955309e+002, -2.07968611049e+004
+4.16261675000e+005, +6.47503854101e+002, -2.07325480102e+004
+4.17511650000e+005, +6.43285065358e+002, -2.06728509648e+004
+4.18761625000e+005, +6.40721584034e+002, -2.06122257883e+004
+4.20011600000e+005, +6.35207259432e+002, -2.05517497228e+004
+4.21261575000e+005, +6.37788465467e+002, -2.04926905287e+004
+4.22511550000e+005, +6.32465041167e+002, -2.04322338528e+004
+4.23761525000e+005, +6.29622172860e+002, -2.03724011520e+004
+4.25011500000e+005, +6.29786312037e+002, -2.03119776712e+004
+4.26261475000e+005, +6.25000657890e+002, -2.02547377978e+004
+4.27511450000e+005, +6.21813479561e+002, -2.01966578747e+004
+4.28761425000e+005, +6.19003716379e+002, -2.01389071394e+004
+4.30011400000e+005, +6.19146595754e+002, -2.00798595637e+004
+4.31261375000e+005, +6.16031353106e+002, -2.00219213724e+004
+4.32511350000e+005, +6.14011610611e+002, -1.99652338471e+004
+4.33761325000e+005, +6.10448599517e+002, -1.99070985219e+004
+4.35011300000e+005, +6.08810007407e+002, -1.98545252700e+004
+4.36261275000e+005, +6.10110459570e+002, -1.97956789365e+004
+4.37511250000e+005, +6.03135467449e+002, -1.97399086422e+004
+4.38761225000e+005, +6.01749047107e+002, -1.96837507593e+004
+4.40011200000e+005, +5.97452978138e+002, -1.96312398117e+004
+4.41261175000e+005, +5.95319353435e+002, -1.95763344034e+004
+4.42511150000e+005, +5.97097452375e+002, -1.95197151068e+004
+4.43761125000e+005, +5.91679086910e+002, -1.94643915308e+004
+4.45011100000e+005, +5.88840101856e+002, -1.94094974664e+004
+4.46261075000e+005, +5.86617318706e+002, -1.93583069828e+004
+4.47511050000e+005, +5.85160491392e+002, -1.93050439312e+004
+4.48761025000e+005, +5.81247225286e+002, -1.92536784726e+004
+4.50011000000e+005, +5.79338441359e+002, -1.91988425071e+004
+4.51260975000e+005, +5.77097290175e+002, -1.91459495411e+004
+4.52510950000e+005, +5.76628541281e+002, -1.90940513593e+004
+4.53760925000e+005, +5.72487122591e+002, -1.90432270205e+004
+4.55010900000e+005, +5.70699914474e+002, -1.89904057377e+004
+4.56260875000e+005, +5.68875603268e+002, -1.89382155219e+004
+4.57510850000e+005, +5.68183487979e+002, -1.88890891403e+004
+4.58760825000e+005, +5.64097823901e+002, -1.88375843192e+004
+4.60010800000e+005, +5.63386006898e+002, -1.87878117616e+004
+4.61260775000e+005, +5.61581175285e+002, -1.87359147130e+004
+4.62510750000e+005, +5.62150178415e+002, -1.86830292484e+004
+4.63760725000e+005, +5.53252830384e+002, -1.86356749052e+004
+4.65010700000e+005, +5.52380275928e+002, -1.85872542743e+004
+4.66260675000e+005, +5.52935678281e+002, -1.85375182501e+004
+4.67510650000e+005, +5.51036737009e+002, -1.84878777480e+004
+4.68760625000e+005, +5.48432316293e+002, -1.84398757243e+004
+4.70010600000e+005, +5.45992131130e+002, -1.83907194602e+004
+4.71260575000e+005, +5.43507018208e+002, -1.83455064042e+004
+4.72510550000e+005, +5.42995700717e+002, -1.82957818334e+004
+4.73760525000e+005, +5.41171139543e+002, -1.82492939006e+004
+4.75010500000e+005, +5.38257102350e+002, -1.82011194456e+004
+4.76260475000e+005, +5.35774243497e+002, -1.81576403541e+004
+4.77510450000e+005, +5.35503784612e+002, -1.81062291374e+004
+4.78760425000e+005, +5.31941509987e+002, -1.80606742894e+004
+4.80010400000e+005, +5.29132352848e+002, -1.80133734219e+004
+4.81260375000e+005, +5.29549572759e+002, -1.79681341323e+004
+4.82510350000e+005, +5.27562621597e+002, -1.79217077661e+004
+4.83760325000e+005, +5.24982092616e+002, -1.78755549561e+004
+4.85010300000e+005, +5.24598440390e+002, -1.78302742029e+004
+4.86260275000e+005, +5.21913958522e+002, -1.77863481367e+004
+4.87510250000e+005, +5.21301328515e+002, -1.77399513130e+004
+4.88760225000e+005, +5.18419678724e+002, -1.76958227689e+004
+4.90010200000e+005, +5.17363193356e+002, -1.76501570762e+004
+4.91260175000e+005, +5.13946693387e+002, -1.76052437644e+004
+4.92510150000e+005, +5.12423905632e+002, -1.75617098767e+004
+4.93760125000e+005, +5.12448828476e+002, -1.75179059316e+004
+4.95010100000e+005, +5.09753674516e+002, -1.74747664978e+004
+4.96260075000e+005, +5.09018036561e+002, -1.74300828186e+004
+4.97510050000e+005, +5.05531717038e+002, -1.73868282137e+004
+4.98760025000e+005, +5.04545381991e+002, -1.73445183945e+004
+5.00010000000e+005, +4.99917007179e+002, -1.73039578007e+004
+5.01259975000e+005, +5.00068746920e+002, -1.72593676900e+004
+5.02509950000e+005, +4.98530063892e+002, -1.72171139891e+004
+5.03759925000e+005, +4.99211711167e+002, -1.71727788353e+004
+5.05009900000e+005, +4.96712823635e+002, -1.71311953176e+004
+5.06259875000e+005, +4.95835394882e+002, -1.70904418912e+004
+5.07509850000e+005, +4.91909307902e+002, -1.70476688624e+004
+5.08759825000e+005, +4.91828591572e+002, -1.70076846511e+004
+5.10009800000e+005, +4.89965462574e+002, -1.69659588191e+004
+5.11259775000e+005, +4.88154716479e+002, -1.69256792935e+004
+5.12509750000e+005, +4.86631255105e+002, -1.68841973442e+004
+5.13759725000e+005, +4.83749413825e+002, -1.68445289624e+004
+5.15009700000e+005, +4.85250100867e+002, -1.68031280062e+004
+5.16259675000e+005, +4.81337430536e+002, -1.67642501226e+004
+5.17509650000e+005, +4.78953758965e+002, -1.67252840978e+004
+5.18759625000e+005, +4.80287825640e+002, -1.66847586114e+004
+5.20009600000e+005, +4.77096747564e+002, -1.66440893629e+004
+5.21259575000e+005, +4.78568893647e+002, -1.66020723930e+004
