!Keysight Technologies,E4990A,MY54302971,A.03.06
!Date: Thu Sep 08 15:17:37 2022

BEGIN CH1_DATA
Frequency(Hz), R(Ohm)-data, X(Ohm)-data
+5.12509750000e+005, +6.95603193234e+002, -1.69017502092e+004
+5.13759725000e+005, +6.95467498158e+002, -1.68626068097e+004
+5.15009700000e+005, +6.93022555557e+002, -1.68207445227e+004
+5.16259675000e+005, +6.88000506814e+002, -1.67839682811e+004
+5.17509650000e+005, +6.91654282050e+002, -1.67428245679e+004
+5.18759625000e+005, +6.86058460822e+002, -1.67054596122e+004
+5.20009600000e+005, +6.86333731487e+002, -1.66641609115e+004
+5.21259575000e+005, +6.83189070295e+002, -1.66247239108e+004
+5.22509550000e+005, +6.81237435625e+002, -1.65872935448e+004
+5.23759525000e+005, +6.77564236792e+002, -1.65465123253e+004
+5.25009500000e+005, +6.78251767066e+002, -1.65086886219e+004
+5.26259475000e+005, +6.77263035790e+002, -1.64715603205e+004
+5.27509450000e+005, +6.74597365917e+002, -1.64339109292e+004
+5.28759425000e+005, +6.70128673637e+002, -1.63962527471e+004
+5.30009400000e+005, +6.70273276387e+002, -1.63583531425e+004
+5.31259375000e+005, +6.69409959674e+002, -1.63188950755e+004
+5.32509350000e+005, +6.62737431142e+002, -1.62831335095e+004
+5.33759325000e+005, +6.62381436076e+002, -1.62454583506e+004
+5.35009300000e+005, +6.59044633353e+002, -1.62067700585e+004
+5.36259275000e+005, +6.60483033871e+002, -1.61699388819e+004
+5.37509250000e+005, +6.58691026286e+002, -1.61341485156e+004
+5.38759225000e+005, +6.57959426477e+002, -1.60977670363e+004
+5.40009200000e+005, +6.56034372082e+002, -1.60590600961e+004
+5.41259175000e+005, +6.54741633290e+002, -1.60252355410e+004
+5.42509150000e+005, +6.52141662194e+002, -1.59879069193e+004
+5.43759125000e+005, +6.50329323711e+002, -1.59522172584e+004
+5.45009100000e+005, +6.47054101537e+002, -1.59201231625e+004
+5.46259075000e+005, +6.48553505100e+002, -1.58846271951e+004
+5.47509050000e+005, +6.44699712051e+002, -1.58458491793e+004
+5.48759025000e+005, +6.41365748714e+002, -1.58128648515e+004
+5.50009000000e+005, +6.39953564999e+002, -1.57765656531e+004
+5.51258975000e+005, +6.42677735681e+002, -1.57404360529e+004
+5.52508950000e+005, +6.43895515658e+002, -1.57065477551e+004
+5.53758925000e+005, +6.30720195162e+002, -1.56734881044e+004
+5.55008900000e+005, +6.33870370544e+002, -1.56376829284e+004
+5.56258875000e+005, +6.34448411888e+002, -1.56075174413e+004
+5.57508850000e+005, +6.29782654926e+002, -1.55700617661e+004
+5.58758825000e+005, +6.30820472826e+002, -1.55354414529e+004
+5.60008800000e+005, +6.27663853508e+002, -1.55023444236e+004
+5.61258775000e+005, +6.27296980898e+002, -1.54669278454e+004
+5.62508750000e+005, +6.25969046443e+002, -1.54301546626e+004
+5.63758725000e+005, +6.24450236101e+002, -1.54019819824e+004
+5.65008700000e+005, +6.21192182126e+002, -1.53677398644e+004
+5.66258675000e+005, +6.27496828127e+002, -1.53310687713e+004
+5.67508650000e+005, +6.18934323567e+002, -1.52946939511e+004
+5.68758625000e+005, +6.18664253468e+002, -1.52709653438e+004
+5.70008600000e+005, +6.13403695118e+002, -1.52370606319e+004
+5.71258575000e+005, +6.12336180753e+002, -1.52042708520e+004
+5.72508550000e+005, +6.12111455723e+002, -1.51709791386e+004
+5.73758525000e+005, +6.14876217649e+002, -1.51398415101e+004
+5.75008500000e+005, +6.08981557171e+002, -1.51086610275e+004
+5.76258475000e+005, +6.15685569765e+002, -1.50715707103e+004
+5.77508450000e+005, +6.01185740228e+002, -1.50449440135e+004
+5.78758425000e+005, +6.03209550480e+002, -1.50088619438e+004
+5.80008400000e+005, +5.97979383972e+002, -1.49751916621e+004
+5.81258375000e+005, +6.02888090238e+002, -1.49494386604e+004
+5.82508350000e+005, +5.99089268456e+002, -1.49186693227e+004
+5.83758325000e+005, +6.01473862781e+002, -1.48760023413e+004
+5.85008300000e+005, +5.91414887463e+002, -1.48543555814e+004
+5.86258275000e+005, +5.93559960087e+002, -1.48208305388e+004
+5.87508250000e+005, +5.98023822364e+002, -1.47927436796e+004
+5.88758225000e+005, +5.88129464638e+002, -1.47580912242e+004
+5.90008200000e+005, +5.93966175151e+002, -1.47311101984e+004
+5.91258175000e+005, +5.84257344027e+002, -1.46974062445e+004
+5.92508150000e+005, +5.92099315003e+002, -1.46710025585e+004
+5.93758125000e+005, +5.87490271331e+002, -1.46395113555e+004
+5.95008100000e+005, +5.84193584035e+002, -1.46024910485e+004
+5.96258075000e+005, +5.82660553535e+002, -1.45775716910e+004
+5.97508050000e+005, +5.83146899332e+002, -1.45483175572e+004
+5.98758025000e+005, +5.79296200003e+002, -1.45229211173e+004
+6.00008000000e+005, +5.79452574499e+002, -1.44909572041e+004
+6.01257975000e+005, +5.75411009808e+002, -1.44602408736e+004
+6.02507950000e+005, +5.77083004945e+002, -1.44303450629e+004
+6.03757925000e+005, +5.67378816590e+002, -1.44084224911e+004
+6.05007900000e+005, +5.73601407819e+002, -1.43745604874e+004
+6.06257875000e+005, +5.73881630653e+002, -1.43454520672e+004
+6.07507850000e+005, +5.72172477581e+002, -1.43129450634e+004
+6.08757825000e+005, +5.63643774110e+002, -1.42796431691e+004
+6.10007800000e+005, +5.67079407467e+002, -1.42598546509e+004
+6.11257775000e+005, +5.75245394831e+002, -1.42302975984e+004
+6.12507750000e+005, +5.67066021157e+002, -1.42065460743e+004
+6.13757725000e+005, +5.62600125090e+002, -1.41697988659e+004
+6.15007700000e+005, +5.60890686064e+002, -1.41489852829e+004
+6.16257675000e+005, +5.55661512825e+002, -1.41192145963e+004
+6.17507650000e+005, +5.68276817800e+002, -1.40761368298e+004
+6.18757625000e+005, +5.67385490255e+002, -1.40622736995e+004
+6.20007600000e+005, +5.52565937184e+002, -1.40321866667e+004
+6.21257575000e+005, +5.58366643388e+002, -1.40052228712e+004
+6.22507550000e+005, +5.56289987796e+002, -1.39765702606e+004
+6.23757525000e+005, +5.55722088815e+002, -1.39524653512e+004
+6.25007500000e+005, +5.53788514160e+002, -1.39215192076e+004
+6.26257475000e+005, +5.50044416148e+002, -1.39011575761e+004
+6.27507450000e+005, +5.52324753978e+002, -1.38779874751e+004
+6.28757425000e+005, +5.51393604290e+002, -1.38373754553e+004
+6.30007400000e+005, +5.52697257970e+002, -1.38111688707e+004
+6.31257375000e+005, +5.46009303097e+002, -1.37838114966e+004
+6.32507350000e+005, +5.48650736597e+002, -1.37629947930e+004
+6.33757325000e+005, +5.46142808553e+002, -1.37352251344e+004
+6.35007300000e+005, +5.45834991180e+002, -1.37066405069e+004
+6.36257275000e+005, +5.21395388467e+002, -1.36822835737e+004
+6.37507250000e+005, +5.39395389865e+002, -1.36571123111e+004
+6.38757225000e+005, +5.29022124208e+002, -1.36297414926e+004
+6.40007200000e+005, +5.53188376637e+002, -1.36029923438e+004
+6.41257175000e+005, +5.30285702328e+002, -1.35778767646e+004
+6.42507150000e+005, +5.32719813180e+002, -1.35559198133e+004
+6.43757125000e+005, +5.29662418896e+002, -1.35294857198e+004
+6.45007100000e+005, +5.33546956799e+002, -1.35063514974e+004
+6.46257075000e+005, +5.24366757808e+002, -1.34800904132e+004
+6.47507050000e+005, +5.29368419408e+002, -1.34529218346e+004
+6.48757025000e+005, +5.23792837418e+002, -1.34251026954e+004
+6.50007000000e+005, +5.31325484062e+002, -1.34030918163e+004
+6.51256975000e+005, +5.26824728495e+002, -1.33778164132e+004
+6.52506950000e+005, +5.23138460557e+002, -1.33532999969e+004
+6.53756925000e+005, +5.18214877080e+002, -1.33297224370e+004
+6.55006900000e+005, +5.21473483586e+002, -1.33013659899e+004
+6.56256875000e+005, +5.25169661269e+002, -1.32806090680e+004
+6.57506850000e+005, +5.21109232305e+002, -1.32428528203e+004
+6.58756825000e+005, +5.22900194356e+002, -1.32247952812e+004
+6.60006800000e+005, +5.18696027371e+002, -1.32042725434e+004
+6.61256775000e+005, +5.18199473305e+002, -1.31761259441e+004
+6.62506750000e+005, +5.24979648014e+002, -1.31471677683e+004
+6.63756725000e+005, +5.14589802780e+002, -1.31326127663e+004
+6.65006700000e+005, +5.13625857282e+002, -1.31055953075e+004
+6.66256675000e+005, +5.09553183269e+002, -1.30816181290e+004
+6.67506650000e+005, +5.15322878066e+002, -1.30554433048e+004
+6.68756625000e+005, +5.13138549059e+002, -1.30348525258e+004
+6.70006600000e+005, +5.09167074996e+002, -1.30076558539e+004
+6.71256575000e+005, +5.04979156104e+002, -1.29875554988e+004
+6.72506550000e+005, +5.09884311269e+002, -1.29664452453e+004
+6.73756525000e+005, +5.02160476139e+002, -1.29387744693e+004
+6.75006500000e+005, +5.08074555247e+002, -1.29151155239e+004
+6.76256475000e+005, +5.04272156777e+002, -1.28934476116e+004
+6.77506450000e+005, +5.01924740850e+002, -1.28659177705e+004
+6.78756425000e+005, +5.02209528205e+002, -1.28419344905e+004
+6.80006400000e+005, +5.00513516572e+002, -1.28219934548e+004
+6.81256375000e+005, +5.01727590032e+002, -1.28026962251e+004
+6.82506350000e+005, +4.96810370978e+002, -1.27762589128e+004
+6.83756325000e+005, +4.99985065254e+002, -1.27526268770e+004
+6.85006300000e+005, +5.00131383233e+002, -1.27340786807e+004
+6.86256275000e+005, +4.96246498410e+002, -1.27073436710e+004
+6.87506250000e+005, +4.93997819188e+002, -1.26856961384e+004
+6.88756225000e+005, +4.93452094013e+002, -1.26619742864e+004
+6.90006200000e+005, +4.96004504241e+002, -1.26447303293e+004
+6.91256175000e+005, +4.90179742989e+002, -1.26171231502e+004
+6.92506150000e+005, +4.91475242973e+002, -1.25969368811e+004
+6.93756125000e+005, +4.89274114539e+002, -1.25681713018e+004
+6.95006100000e+005, +4.91019738402e+002, -1.25512064670e+004
+6.96256075000e+005, +4.88028095483e+002, -1.25293458407e+004
+6.97506050000e+005, +4.84796473001e+002, -1.25065975668e+004
+6.98756025000e+005, +4.87862245336e+002, -1.24865277063e+004
+7.00006000000e+005, +4.85854768950e+002, -1.24668764212e+004
+7.01255975000e+005, +4.85195681620e+002, -1.24461095369e+004
+7.02505950000e+005, +4.83097027834e+002, -1.24207534746e+004
+7.03755925000e+005, +4.82334981488e+002, -1.24017075816e+004
+7.05005900000e+005, +4.81756755246e+002, -1.23779585459e+004
+7.06255875000e+005, +4.81239156031e+002, -1.23564797318e+004
+7.07505850000e+005, +4.82060746524e+002, -1.23369169568e+004
+7.08755825000e+005, +4.79160135910e+002, -1.23144128408e+004
+7.10005800000e+005, +4.78580467886e+002, -1.22920796946e+004
+7.11255775000e+005, +4.76789674286e+002, -1.22718321961e+004
+7.12505750000e+005, +4.75719563751e+002, -1.22506620887e+004
+7.13755725000e+005, +4.74673628794e+002, -1.22292088464e+004
+7.15005700000e+005, +4.73714035963e+002, -1.22090063131e+004
+7.16255675000e+005, +4.72737616813e+002, -1.21882582713e+004
+7.17505650000e+005, +4.74338329426e+002, -1.21678812901e+004
+7.18755625000e+005, +4.72801356499e+002, -1.21455143075e+004
+7.20005600000e+005, +4.69389152689e+002, -1.21265147457e+004
+7.21255575000e+005, +4.67603858698e+002, -1.21045181827e+004
+7.22505550000e+005, +4.67450420158e+002, -1.20830628066e+004
+7.23755525000e+005, +4.67589734899e+002, -1.20646956205e+004
+7.25005500000e+005, +4.65662461791e+002, -1.20446071305e+004
+7.26255475000e+005, +4.65895271553e+002, -1.20243544618e+004
+7.27505450000e+005, +4.63430922086e+002, -1.20032600113e+004
+7.28755425000e+005, +4.65069788652e+002, -1.19844686683e+004
+7.30005400000e+005, +4.62620458633e+002, -1.19642901668e+004
+7.31255375000e+005, +4.59635387854e+002, -1.19422833728e+004
+7.32505350000e+005, +4.60837762539e+002, -1.19230346309e+004
+7.33755325000e+005, +4.57231711664e+002, -1.19033847567e+004
+7.35005300000e+005, +4.59142294885e+002, -1.18833077268e+004
+7.36255275000e+005, +4.58210285679e+002, -1.18650435735e+004
+7.37505250000e+005, +4.56614979256e+002, -1.18447894707e+004
+7.38755225000e+005, +4.55550899864e+002, -1.18260161718e+004
+7.40005200000e+005, +4.57141347983e+002, -1.18075566204e+004
+7.41255175000e+005, +4.53022001844e+002, -1.17895817071e+004
+7.42505150000e+005, +4.52537425531e+002, -1.17665463546e+004
+7.43755125000e+005, +4.53420213209e+002, -1.17471252351e+004
+7.45005100000e+005, +4.52440413360e+002, -1.17284129311e+004
+7.46255075000e+005, +4.50457255316e+002, -1.17090337106e+004
+7.47505050000e+005, +4.50019001443e+002, -1.16911058264e+004
+7.48755025000e+005, +4.49761497966e+002, -1.16708686063e+004
+7.50005000000e+005, +4.49041352110e+002, -1.16530696109e+004
+7.51254975000e+005, +4.47167727070e+002, -1.16331179823e+004
+7.52504950000e+005, +4.46521674470e+002, -1.16144029381e+004
+7.53754925000e+005, +4.45297867516e+002, -1.15983311933e+004
+7.55004900000e+005, +4.44344940566e+002, -1.15783716544e+004
+7.56254875000e+005, +4.44344939193e+002, -1.15581877557e+004
+7.57504850000e+005, +4.43015805242e+002, -1.15394006242e+004
+7.58754825000e+005, +4.42759365734e+002, -1.15204806742e+004
+7.60004800000e+005, +4.42522705684e+002, -1.15022974914e+004
+7.61254775000e+005, +4.41139646843e+002, -1.14837114493e+004
+7.62504750000e+005, +4.39768124972e+002, -1.14660521440e+004
+7.63754725000e+005, +4.39726282281e+002, -1.14477529902e+004
+7.65004700000e+005, +4.39636292200e+002, -1.14306255959e+004
+7.66254675000e+005, +4.37984552316e+002, -1.14118411708e+004
+7.67504650000e+005, +4.37489765081e+002, -1.13917204740e+004
+7.68754625000e+005, +4.36384665585e+002, -1.13739597024e+004
+7.70004600000e+005, +4.35528695523e+002, -1.13566764744e+004
+7.71254575000e+005, +4.34147817325e+002, -1.13380568570e+004
+7.72504550000e+005, +4.33875243110e+002, -1.13202536850e+004
+7.73754525000e+005, +4.33152108906e+002, -1.13024898223e+004
+7.75004500000e+005, +4.32489053194e+002, -1.12851935232e+004
+7.76254475000e+005, +4.33715200917e+002, -1.12664497613e+004
+7.77504450000e+005, +4.30328842671e+002, -1.12481631603e+004
+7.78754425000e+005, +4.31490055605e+002, -1.12305772951e+004
+7.80004400000e+005, +4.29368800734e+002, -1.12138436013e+004
+7.81254375000e+005, +4.27830884009e+002, -1.11961334862e+004
+7.82504350000e+005, +4.27734119361e+002, -1.11793791602e+004
+7.83754325000e+005, +4.26838218933e+002, -1.11615065471e+004
+7.85004300000e+005, +4.26148639820e+002, -1.11447195776e+004
+7.86254275000e+005, +4.25746217555e+002, -1.11261165157e+004
+7.87504250000e+005, +4.24360350340e+002, -1.11113960853e+004
+7.88754225000e+005, +4.23324289458e+002, -1.10924907929e+004
+7.90004200000e+005, +4.23510894122e+002, -1.10748374518e+004
+7.91254175000e+005, +4.21659531032e+002, -1.10577080847e+004
+7.92504150000e+005, +4.21950262579e+002, -1.10417312942e+004
+7.93754125000e+005, +4.20938504637e+002, -1.10239694351e+004
+7.95004100000e+005, +4.20157214036e+002, -1.10069342799e+004
+7.96254075000e+005, +4.18910986581e+002, -1.09899743593e+004
+7.97504050000e+005, +4.18593600126e+002, -1.09732503883e+004
+7.98754025000e+005, +4.17748985344e+002, -1.09568092543e+004
+8.00004000000e+005, +4.16710904517e+002, -1.09399791524e+004
+8.01253975000e+005, +4.16971449830e+002, -1.09233684298e+004
+8.02503950000e+005, +4.16687813697e+002, -1.09066045531e+004
+8.03753925000e+005, +4.14783156642e+002, -1.08900401641e+004
+8.05003900000e+005, +4.13738955175e+002, -1.08732275080e+004
+8.06253875000e+005, +4.13263329400e+002, -1.08569612816e+004
+8.07503850000e+005, +4.12111512088e+002, -1.08404471805e+004
+8.08753825000e+005, +4.12119496002e+002, -1.08240505875e+004
+8.10003800000e+005, +4.10555608247e+002, -1.08070981002e+004
+8.11253775000e+005, +4.10065344500e+002, -1.07917244916e+004
+8.12503750000e+005, +4.09168544351e+002, -1.07751425817e+004
+8.13753725000e+005, +4.08973294261e+002, -1.07584844351e+004
+8.15003700000e+005, +4.07844405168e+002, -1.07423864794e+004
+8.16253675000e+005, +4.07229097267e+002, -1.07268362078e+004
+8.17503650000e+005, +4.06789470169e+002, -1.07112445756e+004
+8.18753625000e+005, +4.05926756003e+002, -1.06945576585e+004
+8.20003600000e+005, +4.05541196341e+002, -1.06789443071e+004
+8.21253575000e+005, +4.04639486245e+002, -1.06633197050e+004
+8.22503550000e+005, +4.03869886370e+002, -1.06473173755e+004
+8.23753525000e+005, +4.03447080050e+002, -1.06314758692e+004
+8.25003500000e+005, +4.02626363215e+002, -1.06145584043e+004
+8.26253475000e+005, +4.01677893836e+002, -1.05989436703e+004
+8.27503450000e+005, +4.01367147889e+002, -1.05846182137e+004
+8.28753425000e+005, +4.00586272102e+002, -1.05688214956e+004
+8.30003400000e+005, +4.00096937597e+002, -1.05533515150e+004
+8.31253375000e+005, +3.99112563388e+002, -1.05377918317e+004
+8.32503350000e+005, +3.98368237308e+002, -1.05221295643e+004
+8.33753325000e+005, +3.97585717045e+002, -1.05064867525e+004
+8.35003300000e+005, +3.96703089773e+002, -1.04914951797e+004
+8.36253275000e+005, +3.96337304301e+002, -1.04764575298e+004
+8.37503250000e+005, +3.95233338755e+002, -1.04602907664e+004
+8.38753225000e+005, +3.94846853995e+002, -1.04453216298e+004
+8.40003200000e+005, +3.94185948776e+002, -1.04303787220e+004
+8.41253175000e+005, +3.93939254351e+002, -1.04150057565e+004
+8.42503150000e+005, +3.92998332563e+002, -1.04000372452e+004
+8.43753125000e+005, +3.92608031029e+002, -1.03849857929e+004
+8.45003100000e+005, +3.91871354628e+002, -1.03694361724e+004
+8.46253075000e+005, +3.91063180914e+002, -1.03547373125e+004
+8.47503050000e+005, +3.90492970378e+002, -1.03396008813e+004
+8.48753025000e+005, +3.88893741184e+002, -1.03252260646e+004
+8.50003000000e+005, +3.89501887463e+002, -1.03106917643e+004
+8.51252975000e+005, +3.88455005795e+002, -1.02951967848e+004
+8.52502950000e+005, +3.87916612413e+002, -1.02808753708e+004
+8.53752925000e+005, +3.87018776972e+002, -1.02660811296e+004
+8.55002900000e+005, +3.86693155292e+002, -1.02512328839e+004
+8.56252875000e+005, +3.85904052848e+002, -1.02367254129e+004
+8.57502850000e+005, +3.85257258853e+002, -1.02219872207e+004
+8.58752825000e+005, +3.84661600223e+002, -1.02079285792e+004
+8.60002800000e+005, +3.84207663220e+002, -1.01930193942e+004
+8.61252775000e+005, +3.83685594111e+002, -1.01796391091e+004
+8.62502750000e+005, +3.82779524457e+002, -1.01643572535e+004
+8.63752725000e+005, +3.82163194210e+002, -1.01504602921e+004
+8.65002700000e+005, +3.81521447723e+002, -1.01354902701e+004
+8.66252675000e+005, +3.81602279656e+002, -1.01211807163e+004
+8.67502650000e+005, +3.79853676802e+002, -1.01074886159e+004
+8.68752625000e+005, +3.80033565775e+002, -1.00932340476e+004
+8.70002600000e+005, +3.79149011819e+002, -1.00795149128e+004
+8.71252575000e+005, +3.78279224973e+002, -1.00649007894e+004
+8.72502550000e+005, +3.77849364138e+002, -1.00509553635e+004
+8.73752525000e+005, +3.76895420257e+002, -1.00364917763e+004
+8.75002500000e+005, +3.76299173673e+002, -1.00224956888e+004
+8.76252475000e+005, +3.75719462712e+002, -1.00082019609e+004
+8.77502450000e+005, +3.75678951666e+002, -9.99488360023e+003
+8.78752425000e+005, +3.74737624877e+002, -9.98142994904e+003
+8.80002400000e+005, +3.74437206416e+002, -9.96782022031e+003
+8.81252375000e+005, +3.73400792579e+002, -9.95372867038e+003
+8.82502350000e+005, +3.73159747376e+002, -9.93969627936e+003
+8.83752325000e+005, +3.72389505861e+002, -9.92661414473e+003
+8.85002300000e+005, +3.71847220240e+002, -9.91276859296e+003
+8.86252275000e+005, +3.71003348149e+002, -9.89858808733e+003
+8.87502250000e+005, +3.70748409526e+002, -9.88541956538e+003
+8.88752225000e+005, +3.69893175914e+002, -9.87195010342e+003
+8.90002200000e+005, +3.69928352256e+002, -9.85837124193e+003
+8.91252175000e+005, +3.68941625534e+002, -9.84507500407e+003
+8.92502150000e+005, +3.68446745830e+002, -9.83144108993e+003
+8.93752125000e+005, +3.67817832342e+002, -9.81796442794e+003
+8.95002100000e+005, +3.67353019386e+002, -9.80474721110e+003
+8.96252075000e+005, +3.66550011045e+002, -9.79153939896e+003
+8.97502050000e+005, +3.65894623974e+002, -9.77871361127e+003
+8.98752025000e+005, +3.65439367885e+002, -9.76505506853e+003
+9.00002000000e+005, +3.64955045439e+002, -9.75176397921e+003
+9.01251975000e+005, +3.64329981834e+002, -9.73885972400e+003
+9.02501950000e+005, +3.63790750183e+002, -9.72548649276e+003
+9.03751925000e+005, +3.63288687217e+002, -9.71204558904e+003
+9.05001900000e+005, +3.62633364521e+002, -9.69960885250e+003
+9.06251875000e+005, +3.61856230100e+002, -9.68600177629e+003
+9.07501850000e+005, +3.61596427091e+002, -9.67297772413e+003
+9.08751825000e+005, +3.60840574304e+002, -9.66037470793e+003
+9.10001800000e+005, +3.60524301103e+002, -9.64736258614e+003
+9.11251775000e+005, +3.59693983503e+002, -9.63421377265e+003
+9.12501750000e+005, +3.59546117085e+002, -9.62116266183e+003
+9.13751725000e+005, +3.59146902558e+002, -9.60837465077e+003
+9.15001700000e+005, +3.58336306631e+002, -9.59571769657e+003
+9.16251675000e+005, +3.57583385105e+002, -9.58258919277e+003
+9.17501650000e+005, +3.57409406451e+002, -9.57032538703e+003
+9.18751625000e+005, +3.56648277581e+002, -9.55740677931e+003
+9.20001600000e+005, +3.56567236445e+002, -9.54531802592e+003
+9.21251575000e+005, +3.55942417355e+002, -9.53257681751e+003
+9.22501550000e+005, +3.55289305834e+002, -9.51984080511e+003
+9.23751525000e+005, +3.54697461485e+002, -9.50695043906e+003
+9.25001500000e+005, +3.54130114808e+002, -9.49494966841e+003
+9.26251475000e+005, +3.53547172917e+002, -9.48231289473e+003
+9.27501450000e+005, +3.53346723714e+002, -9.46960415051e+003
+9.28751425000e+005, +3.52558105983e+002, -9.45762459460e+003
+9.30001400000e+005, +3.51790770457e+002, -9.44518817283e+003
+9.31251375000e+005, +3.51653155596e+002, -9.43260383004e+003
+9.32501350000e+005, +3.50770149255e+002, -9.41985925211e+003
+9.33751325000e+005, +3.50028061909e+002, -9.40814835437e+003
+9.35001300000e+005, +3.49677922392e+002, -9.39608121615e+003
+9.36251275000e+005, +3.49295913444e+002, -9.38354361477e+003
+9.37501250000e+005, +3.49006948914e+002, -9.37157762845e+003
+9.38751225000e+005, +3.48593142913e+002, -9.35904236241e+003
+9.40001200000e+005, +3.48223482615e+002, -9.34768221673e+003
+9.41251175000e+005, +3.47249947905e+002, -9.33498883676e+003
+9.42501150000e+005, +3.46683021946e+002, -9.32331459824e+003
+9.43751125000e+005, +3.46398728585e+002, -9.31119671183e+003
+9.45001100000e+005, +3.45858060176e+002, -9.29925542461e+003
+9.46251075000e+005, +3.45218408931e+002, -9.28700620227e+003
+9.47501050000e+005, +3.44661827740e+002, -9.27552799206e+003
+9.48751025000e+005, +3.44000673512e+002, -9.26341165071e+003
+9.50001000000e+005, +3.43430034237e+002, -9.25179875522e+003
+9.51250975000e+005, +3.43086127049e+002, -9.23979074217e+003
+9.52500950000e+005, +3.42465368790e+002, -9.22784212625e+003
+9.53750925000e+005, +3.42325747765e+002, -9.21675018906e+003
+9.55000900000e+005, +3.42641181601e+002, -9.20392295330e+003
+9.56250875000e+005, +3.41185409766e+002, -9.19281135858e+003
+9.57500850000e+005, +3.40888369656e+002, -9.18109970960e+003
+9.58750825000e+005, +3.39953838402e+002, -9.16963643450e+003
+9.60000800000e+005, +3.39702747174e+002, -9.15788472638e+003
+9.61250775000e+005, +3.39194464583e+002, -9.14569097962e+003
+9.62500750000e+005, +3.38750336792e+002, -9.13484873859e+003
+9.63750725000e+005, +3.37980717152e+002, -9.12298689877e+003
+9.65000700000e+005, +3.37930696989e+002, -9.11154512069e+003
+9.66250675000e+005, +3.37515377211e+002, -9.10043037199e+003
+9.67500650000e+005, +3.36726785897e+002, -9.08889227322e+003
+9.68750625000e+005, +3.36061378314e+002, -9.07707415646e+003
+9.70000600000e+005, +3.35744765149e+002, -9.06594931682e+003
+9.71250575000e+005, +3.35396955506e+002, -9.05513370749e+003
+9.72500550000e+005, +3.34826038285e+002, -9.04320332712e+003
+9.73750525000e+005, +3.34295178215e+002, -9.03181756597e+003
+9.75000500000e+005, +3.33621530391e+002, -9.02038495833e+003
+9.76250475000e+005, +3.33421550365e+002, -9.00984623141e+003
+9.77500450000e+005, +3.33187446386e+002, -8.99836129171e+003
+9.78750425000e+005, +3.32851732908e+002, -8.98706908015e+003
+9.80000400000e+005, +3.32048971217e+002, -8.97608573994e+003
+9.81250375000e+005, +3.31539701811e+002, -8.96455610747e+003
+9.82500350000e+005, +3.30791345044e+002, -8.95380870797e+003
+9.83750325000e+005, +3.30596430922e+002, -8.94227073913e+003
+9.85000300000e+005, +3.30408641579e+002, -8.93173080949e+003
+9.86250275000e+005, +3.29595999872e+002, -8.92034909322e+003
+9.87500250000e+005, +3.29075986166e+002, -8.90911998170e+003
+9.88750225000e+005, +3.28979891942e+002, -8.89844046122e+003
+9.90000200000e+005, +3.27989114024e+002, -8.88746259400e+003
+9.91250175000e+005, +3.27799839319e+002, -8.87636751677e+003
+9.92500150000e+005, +3.27257715794e+002, -8.86555629566e+003
+9.93750125000e+005, +3.26566586010e+002, -8.85428260361e+003
+9.95000100000e+005, +3.26977281184e+002, -8.84332153971e+003
+9.96250075000e+005, +3.25835127007e+002, -8.83246023493e+003
+9.97500050000e+005, +3.25309234610e+002, -8.82197077485e+003
+9.98750025000e+005, +3.24970057028e+002, -8.81110484998e+003
+1.00000000000e+006, +3.24135180690e+002, -8.80031407532e+003
END
