Created: Mar 25, 2019  19:15:54
AIM version 912 // ID = 190216155237
"03-25-19_1.scn"
Z0, 50
Freq(MHz),SWR,Rs,Xs,Zmag,Phase(deg),Rho,ReturnLoss,%ReflectedPower
 0.235000,  4.619206,  66.767986,  -95.841071,  116.805286,  -55.136977,  0.644078,  3.821233,  41.483623
 0.240000,  5.231116,  60.486971,  -101.193825,  117.893443,  -59.131915,  0.679030,  3.362218,  46.108202
 0.245000,  5.824172,  52.211636,  -102.110998,  114.685269,  -62.918435,  0.706924,  3.012543,  49.974179
 0.250000,  6.242207,  45.528929,  -100.009264,  109.885105,  -65.522851,  0.723841,  2.807135,  52.394593
 0.255000,  6.552238,  40.633494,  -97.319108,  105.461318,  -67.338195,  0.735178,  2.672152,  54.048645
 0.260000,  6.767441,  36.922499,  -94.356055,  101.322929,  -68.629201,  0.742515,  2.585896,  55.132842
 0.265000,  6.951453,  33.967839,  -91.634052,  97.727241,  -69.660876,  0.748474,  2.516470,  56.021280
 0.270000,  7.064267,  31.741975,  -89.043818,  94.532293,  -70.380198,  0.751992,  2.475732,  56.549246
 0.275000,  7.172731,  29.700888,  -86.468038,  91.426825,  -71.043052,  0.755284,  2.437797,  57.045356
 0.280000,  7.252532,  28.036470,  -84.107154,  88.656963,  -71.564716,  0.757650,  2.410626,  57.403373
 0.285000,  7.349026,  26.456997,  -81.863840,  86.032907,  -72.090178,  0.760451,  2.378574,  57.828586
 0.290000,  7.344551,  25.356821,  -79.632771,  83.572403,  -72.337511,  0.760323,  2.380042,  57.809051
 0.295000,  7.343924,  24.485970,  -77.835090,  81.595735,  -72.537187,  0.760305,  2.380247,  57.806311
 0.300000,  7.349994,  23.694149,  -76.206069,  79.804622,  -72.728505,  0.760479,  2.378257,  57.832812
 0.305000,  7.432898,  22.691774,  -74.639193,  78.012344,  -73.089831,  0.762834,  2.351404,  58.191509
 0.310000,  7.617453,  21.452511,  -73.152418,  76.233106,  -73.655947,  0.767913,  2.293761,  58.969017
 0.315000,  7.646158,  20.601517,  -71.319126,  74.235034,  -73.888036,  0.768683,  2.285050,  59.087413
 0.320000,  7.690422,  19.737145,  -69.484649,  72.233450,  -74.142910,  0.769862,  2.271747,  59.268685
 0.325000,  7.718149,  18.996196,  -67.771525,  70.383486,  -74.342073,  0.770593,  2.263493,  59.381433
 0.330000,  7.760205,  18.331715,  -66.294461,  68.782319,  -74.542968,  0.771695,  2.251088,  59.551295
 0.335000,  7.693823,  17.895485,  -64.655117,  67.086008,  -74.528908,  0.769952,  2.270731,  59.282549
 0.340000,  7.607483,  17.544940,  -63.096197,  65.490114,  -74.460662,  0.767644,  2.296802,  58.927735
 0.345000,  7.577291,  17.072416,  -61.557459,  63.881047,  -74.499247,  0.766826,  2.306062,  58.802233
 0.350000,  7.466073,  16.748395,  -59.865611,  62.164299,  -74.370289,  0.763763,  2.340828,  58.333386
 0.355000,  7.297151,  16.571530,  -58.182297,  60.496242,  -74.102073,  0.758953,  2.395698,  57.601025
 0.360000,  7.068875,  16.598041,  -56.642571,  59.024367,  -73.667898,  0.752134,  2.474096,  56.570549
 0.365000,  6.789038,  16.763222,  -55.070501,  57.565317,  -73.070107,  0.743229,  2.577548,  55.238918
 0.370000,  6.534896,  16.924712,  -53.601407,  56.209935,  -72.476549,  0.734568,  2.679356,  53.959064
 0.375000,  6.192367,  17.311104,  -51.960939,  54.768727,  -71.574317,  0.721927,  2.830129,  52.117924
 0.380000,  5.813118,  17.963081,  -50.526313,  53.624440,  -70.428840,  0.706449,  3.018388,  49.906972
 0.385000,  5.443115,  18.775414,  -49.292898,  52.747568,  -69.148539,  0.689591,  3.228167,  47.553591
 0.390000,  5.101411,  19.654846,  -48.163269,  52.019357,  -67.800344,  0.672207,  3.449940,  45.186221
 0.395000,  4.790156,  20.683207,  -47.348573,  51.668970,  -66.403038,  0.654586,  3.680664,  42.848305
 0.400000,  4.505351,  21.845191,  -46.757208,  51.608613,  -64.957907,  0.636717,  3.921070,  40.540864
 0.405000,  4.266413,  23.014302,  -46.362509,  51.760413,  -63.600357,  0.620235,  4.148877,  38.469127
 0.410000,  4.051722,  24.357811,  -46.279989,  52.298569,  -62.241644,  0.604095,  4.377889,  36.493129
 0.415000,  3.892533,  25.771423,  -46.719120,  53.355810,  -61.117891,  0.591214,  4.565109,  34.953375
 0.420000,  3.821425,  26.950725,  -47.705287,  54.791751,  -60.536172,  0.585185,  4.654138,  34.244139
 0.425000,  3.856838,  27.550261,  -49.101824,  56.302806,  -60.704009,  0.588209,  4.609360,  34.599036
 0.430000,  3.971016,  27.613280,  -50.673770,  57.708961,  -61.413145,  0.597668,  4.470803,  35.720676
 0.435000,  4.164535,  27.119177,  -52.317159,  58.928218,  -62.599646,  0.612743,  4.254426,  37.545455
 0.440000,  4.444799,  25.927642,  -53.680327,  59.613926,  -64.219532,  0.632677,  3.976360,  40.028014
 0.445000,  4.744164,  24.426006,  -54.358543,  59.594303,  -65.803353,  0.651821,  3.717439,  42.486999
 0.450000,  5.018934,  23.101328,  -54.714462,  59.391444,  -67.109863,  0.667715,  3.508174,  44.584365
 0.455000,  5.327923,  21.648916,  -54.787565,  58.909701,  -68.439019,  0.683941,  3.299633,  46.777466
 0.460000,  5.628390,  20.307572,  -54.616408,  58.269627,  -69.603889,  0.698268,  3.119562,  48.757762
 0.465000,  5.985753,  18.872325,  -54.311446,  57.496937,  -70.838634,  0.713703,  2.929649,  50.937202
 0.470000,  6.338007,  17.538595,  -53.747050,  56.536251,  -71.927723,  0.727446,  2.763979,  52.917833
 0.475000,  6.664108,  16.391942,  -53.067639,  55.541607,  -72.834851,  0.739043,  2.626602,  54.618505
 0.480000,  6.931387,  15.455882,  -52.241195,  54.479599,  -73.518950,  0.747837,  2.523858,  55.926060
 0.485000,  7.165893,  14.674108,  -51.426780,  53.479371,  -74.074572,  0.755079,  2.440154,  57.014407
 0.490000,  7.352733,  14.049798,  -50.629685,  52.542952,  -74.490733,  0.760557,  2.377360,  57.844758
 0.495000,  7.594618,  13.356106,  -49.812370,  51.571870,  -74.990557,  0.767296,  2.300739,  58.874351
 0.500000,  7.807200,  12.761309,  -48.993685,  50.628374,  -75.400778,  0.772913,  2.237387,  59.739460
 0.505000,  7.977165,  12.259017,  -48.126552,  49.663351,  -75.709397,  0.777213,  2.189204,  60.405931
 0.510000,  8.098258,  11.868451,  -47.308628,  48.774650,  -75.916830,  0.780178,  2.156129,  60.867723
 0.515000,  8.191612,  11.508358,  -46.383215,  47.789590,  -76.065600,  0.782410,  2.131309,  61.216589
 0.520000,  8.208838,  11.303138,  -45.611051,  46.990732,  -76.081735,  0.782817,  2.126791,  61.280297
 0.525000,  8.194239,  11.141755,  -44.819158,  46.183283,  -76.039756,  0.782472,  2.130619,  61.226319
 0.530000,  8.164065,  11.009900,  -44.050972,  45.406014,  -75.967371,  0.781756,  2.138573,  61.114283
 0.535000,  8.172819,  10.872847,  -43.490115,  44.828661,  -75.963495,  0.781965,  2.136259,  61.146851
 0.540000,  8.195003,  10.710475,  -42.886503,  44.203692,  -75.977912,  0.782491,  2.130418,  61.229149
 0.545000,  8.141093,  10.647976,  -42.264944,  43.585605,  -75.859645,  0.781208,  2.144669,  61.028561
 0.550000,  8.033486,  10.653894,  -41.619696,  42.961664,  -75.641763,  0.778602,  2.173695,  60.622033
 0.555000,  7.970034,  10.629346,  -41.103685,  42.455812,  -75.501164,  0.777035,  2.191184,  60.378403
 0.560000,  7.932297,  10.567839,  -40.574568,  41.928210,  -75.401513,  0.776093,  2.201720,  60.232102
 0.565000,  7.848639,  10.578738,  -40.086376,  41.458741,  -75.216886,  0.773977,  2.225444,  59.903970
 0.570000,  7.846089,  10.481350,  -39.608268,  40.971619,  -75.177967,  0.773911,  2.226175,  59.893883
 0.575000,  7.718551,  10.566188,  -39.173786,  40.573758,  -74.905190,  0.770604,  2.263374,  59.383066
 0.580000,  7.629272,  10.610788,  -38.788922,  40.214044,  -74.701038,  0.768231,  2.290167,  59.017845
 0.585000,  7.606689,  10.583175,  -38.505943,  39.933836,  -74.632124,  0.767623,  2.297045,  58.924447
 0.590000,  7.616130,  10.490503,  -38.127046,  39.543929,  -74.616104,  0.767877,  2.294164,  58.963545
 0.595000,  7.608350,  10.432409,  -37.794113,  39.207526,  -74.568887,  0.767667,  2.296538,  58.931330
 0.600000,  7.627686,  10.342043,  -37.485031,  38.885542,  -74.576060,  0.768188,  2.290648,  59.011300
 0.605000,  7.632424,  10.277479,  -37.199530,  38.593155,  -74.555730,  0.768315,  2.289210,  59.030850
 0.610000,  7.704394,  10.140117,  -37.002138,  38.366394,  -74.674956,  0.770231,  2.267580,  59.325578
 0.615000,  7.694657,  10.085031,  -36.658802,  38.020727,  -74.618270,  0.769974,  2.270482,  59.285947
 0.620000,  7.759250,  9.956067,  -36.436425,  37.772164,  -74.717413,  0.771670,  2.251368,  59.547449
 0.625000,  7.797005,  9.844885,  -36.114283,  37.432114,  -74.751606,  0.772650,  2.240345,  59.698785
 0.630000,  7.935457,  9.614243,  -35.816405,  37.084344,  -74.974363,  0.776173,  2.200834,  60.244393
 0.635000,  8.023437,  9.447175,  -35.490341,  36.726195,  -75.094213,  0.778355,  2.176446,  60.583647
 0.640000,  8.121588,  9.269877,  -35.148896,  36.350729,  -75.225828,  0.780740,  2.149872,  60.955484
 0.645000,  8.211621,  9.110755,  -34.830622,  36.002473,  -75.341522,  0.782883,  2.126063,  61.290572
 0.650000,  8.242246,  9.003864,  -34.411534,  35.569977,  -75.337265,  0.783602,  2.118085,  61.403268
 0.655000,  8.263353,  8.925083,  -34.086692,  35.235772,  -75.327488,  0.784095,  2.112621,  61.480568
 0.660000,  8.248898,  8.880884,  -33.731823,  34.881313,  -75.250075,  0.783758,  2.116360,  61.427665
 0.665000,  8.273925,  8.800809,  -33.415438,  34.554967,  -75.244907,  0.784342,  2.109895,  61.519172
 0.670000,  8.244961,  8.777374,  -33.085370,  34.229870,  -75.142129,  0.783666,  2.117381,  61.413231
 0.675000,  8.196329,  8.776186,  -32.758835,  33.914049,  -75.002607,  0.782522,  2.130070,  61.234054
 0.680000,  8.162795,  8.772925,  -32.516957,  33.679618,  -74.901484,  0.781726,  2.138909,  61.109554
 0.685000,  8.149801,  8.746114,  -32.266371,  33.430722,  -74.833978,  0.781416,  2.142354,  61.061100
 0.690000,  8.174919,  8.688016,  -32.075661,  33.231456,  -74.844636,  0.782014,  2.135705,  61.154657
 0.695000,  8.200316,  8.619340,  -31.817096,  32.963929,  -74.842355,  0.782616,  2.129024,  61.248805
 0.700000,  8.229885,  8.549254,  -31.572443,  32.709462,  -74.848796,  0.783313,  2.121298,  61.357858
 0.705000,  8.304889,  8.446297,  -31.413205,  32.528901,  -74.950530,  0.785059,  2.101951,  61.631801
 0.710000,  8.348380,  8.361342,  -31.150416,  32.253069,  -74.975057,  0.786059,  2.090895,  61.788904
 0.715000,  8.432221,  8.250963,  -30.976502,  32.056545,  -75.085013,  0.787961,  2.069907,  62.088231
 0.720000,  8.460208,  8.187323,  -30.735612,  31.807391,  -75.084101,  0.788588,  2.062995,  62.187129
 0.725000,  8.531222,  8.089959,  -30.542234,  31.595497,  -75.164449,  0.790163,  2.045663,  62.435807
 0.730000,  8.564275,  8.022358,  -30.294585,  31.338795,  -75.167991,  0.790888,  2.037695,  62.550459
 0.735000,  8.661105,  7.900614,  -30.076447,  31.096822,  -75.281943,  0.792984,  2.014708,  62.882418
 0.740000,  8.730705,  7.809329,  -29.879515,  30.883184,  -75.352917,  0.794465,  1.998504,  63.117472
 0.745000,  8.883589,  7.643251,  -29.657630,  30.626693,  -75.548551,  0.797644,  1.963814,  63.623653
 0.750000,  8.924187,  7.571184,  -29.384176,  30.343906,  -75.551465,  0.798472,  1.954805,  63.755777
 0.755000,  8.979486,  7.492556,  -29.146996,  30.094613,  -75.583758,  0.799589,  1.942665,  63.934239
 0.760000,  9.172346,  7.310276,  -28.965990,  29.874215,  -75.835918,  0.803389,  1.901487,  64.543312
 0.765000,  9.290301,  7.176748,  -28.650071,  29.535272,  -75.937109,  0.805642,  1.877156,  64.905940
 0.770000,  9.452297,  7.024290,  -28.418302,  29.273547,  -76.116337,  0.808655,  1.844740,  65.392211
 0.775000,  9.491894,  6.967957,  -28.197659,  29.045833,  -76.119776,  0.809377,  1.836987,  65.509057
 0.780000,  9.565241,  6.881631,  -27.925589,  28.761004,  -76.156703,  0.810700,  1.822796,  65.723452
 0.785000,  9.691355,  6.762670,  -27.679025,  28.493195,  -76.270338,  0.812933,  1.798905,  66.086001
 0.790000,  9.813190,  6.648758,  -27.421650,  28.216181,  -76.370998,  0.815041,  1.776414,  66.429135
 0.795000,  9.933220,  6.540513,  -27.176494,  27.952462,  -76.468217,  0.817071,  1.754801,  66.760548
 0.800000,  9.993204,  6.475548,  -26.945138,  27.712329,  -76.486880,  0.818069,  1.744197,  66.923756
 0.805000,  10.079491,  6.394988,  -26.715883,  27.470608,  -76.538521,  0.819486,  1.729166,  67.155779
 0.810000,  10.218673,  6.284299,  -26.497479,  27.232496,  -76.658037,  0.821726,  1.705462,  67.523329
 0.815000,  10.268545,  6.230240,  -26.273480,  27.002068,  -76.659965,  0.822515,  1.697126,  67.653060
 0.820000,  10.347223,  6.159486,  -26.048099,  26.766448,  -76.696018,  0.823745,  1.684140,  67.855652
 0.825000,  10.316334,  6.149376,  -25.767038,  26.490661,  -76.577407,  0.823264,  1.689214,  67.776414
 0.830000,  10.454149,  6.040479,  -25.491296,  26.197205,  -76.669076,  0.825391,  1.666808,  68.126993
 0.835000,  10.474542,  6.004883,  -25.249272,  25.953504,  -76.622344,  0.825701,  1.663543,  68.178232
 0.840000,  10.565534,  5.932101,  -25.033461,  25.726717,  -76.668833,  0.827072,  1.649129,  68.404877
 0.845000,  10.601627,  5.891172,  -24.816905,  25.506562,  -76.646129,  0.827610,  1.643481,  68.493894
 0.850000,  10.636191,  5.857823,  -24.667169,  25.353172,  -76.641301,  0.828122,  1.638109,  68.578679
 0.855000,  10.722589,  5.784602,  -24.388681,  25.065303,  -76.657063,  0.829389,  1.624832,  68.788649
 0.860000,  10.820926,  5.711430,  -24.164407,  24.830203,  -76.701916,  0.830809,  1.609981,  69.024279
 0.865000,  10.915804,  5.644274,  -23.970503,  24.626060,  -76.750204,  0.832156,  1.595908,  69.248307
 0.870000,  10.993268,  5.588027,  -23.784942,  24.432551,  -76.778858,  0.833240,  1.584600,  69.428853
 0.875000,  11.175956,  5.480228,  -23.597127,  24.225138,  -76.925464,  0.835742,  1.558557,  69.846444
 0.880000,  11.260552,  5.417793,  -23.346762,  23.967140,  -76.935452,  0.836875,  1.546786,  70.036011
 0.885000,  11.262946,  5.399428,  -23.140637,  23.762216,  -76.866240,  0.836907,  1.546455,  70.041341
 0.890000,  11.362292,  5.330896,  -22.882315,  23.495080,  -76.885848,  0.838218,  1.532863,  70.260891
 0.895000,  11.372776,  5.308104,  -22.661743,  23.275106,  -76.817295,  0.838355,  1.531443,  70.283874
 0.900000,  11.473142,  5.247496,  -22.485461,  23.089656,  -76.863965,  0.839655,  1.517978,  70.502132
 0.905000,  11.550764,  5.192018,  -22.228510,  22.826820,  -76.852996,  0.840647,  1.507725,  70.668763
 0.910000,  11.609638,  5.150267,  -22.029359,  22.623393,  -76.841243,  0.841391,  1.500041,  70.793908
 0.915000,  11.730025,  5.079856,  -21.798851,  22.382914,  -76.882423,  0.842891,  1.484570,  71.046543
 0.920000,  11.832354,  5.019299,  -21.575980,  22.152117,  -76.904137,  0.844144,  1.471670,  71.257900
 0.925000,  11.843218,  4.995811,  -21.318004,  21.895557,  -76.811043,  0.844276,  1.470313,  71.280161
 0.930000,  11.864731,  4.974735,  -21.152096,  21.729224,  -76.765335,  0.844536,  1.467635,  71.324139
 0.935000,  12.029136,  4.893490,  -20.967036,  21.530509,  -76.863051,  0.846498,  1.447482,  71.655867
 0.940000,  12.076169,  4.860811,  -20.772502,  21.333643,  -76.829774,  0.847050,  1.441819,  71.749371
 0.945000,  12.016138,  4.873147,  -20.599769,  21.168326,  -76.690736,  0.846345,  1.449055,  71.629918
 0.950000,  11.856160,  4.923397,  -20.375289,  20.961685,  -76.415819,  0.844433,  1.468701,  71.306633
 0.955000,  12.017282,  4.843459,  -20.173096,  20.746395,  -76.499255,  0.846358,  1.448917,  71.632203
 0.960000,  12.114313,  4.789889,  -19.953371,  20.520235,  -76.501469,  0.847495,  1.437258,  71.824755
 0.965000,  12.122467,  4.778832,  -19.835204,  20.402758,  -76.454201,  0.847590,  1.436287,  71.840818
 0.970000,  11.990219,  4.820085,  -19.661147,  20.243368,  -76.225299,  0.846038,  1.452203,  71.578030
 0.975000,  11.967617,  4.816479,  -19.468264,  20.055218,  -76.104097,  0.845770,  1.454958,  71.532632
 0.980000,  11.992539,  4.795742,  -19.304191,  19.890976,  -76.048578,  0.846065,  1.451920,  71.582683
 0.985000,  12.117724,  4.734806,  -19.127781,  19.705086,  -76.096863,  0.847535,  1.436852,  71.831478
 0.990000,  12.200619,  4.693433,  -18.982764,  19.554376,  -76.112439,  0.848492,  1.427045,  71.993859
 0.995000,  12.148564,  4.703877,  -18.828201,  19.406896,  -75.972977,  0.847892,  1.433188,  71.892107
 1.000000,  12.263069,  4.653090,  -18.718406,  19.288079,  -76.040293,  0.849205,  1.419746,  72.114971
