Created: Mar 25, 2019  17:17:56
AIM version 912 // ID = 190216155237
"03-25-19_1.scn"
Z0, 50
Freq(MHz),SWR,Rs,Xs,Zmag,Phase(deg),Rho,ReturnLoss,%ReflectedPower
 0.530000,  7.151482,  12.399801,  -43.206326,  44.950436,  -73.987159,  0.754646,  2.445136,  56.949036
 0.535000,  7.119885,  12.290715,  -42.552027,  44.291497,  -73.889312,  0.753691,  2.456132,  56.805028
 0.540000,  7.124882,  12.137221,  -41.972327,  43.691971,  -73.871741,  0.753843,  2.454387,  56.827863
 0.545000,  7.044777,  12.154621,  -41.471218,  43.215700,  -73.665023,  0.751392,  2.482674,  56.458920
 0.550000,  6.958510,  12.177319,  -40.939127,  42.711816,  -73.435050,  0.748697,  2.513882,  56.054671
 0.555000,  6.957728,  12.072559,  -40.507887,  42.268612,  -73.404502,  0.748672,  2.514168,  56.050975
 0.560000,  6.898578,  12.069931,  -40.063277,  41.841957,  -73.234062,  0.746790,  2.536032,  55.769512
 0.565000,  6.925045,  11.944341,  -39.740759,  41.496930,  -73.271639,  0.747635,  2.526202,  55.895884
 0.570000,  6.949308,  11.822567,  -39.410950,  41.146033,  -73.301842,  0.748406,  2.517257,  56.011122
 0.575000,  6.910754,  11.810939,  -39.077872,  40.823748,  -73.183153,  0.747180,  2.531500,  55.827737
 0.580000,  6.961155,  11.649016,  -38.762124,  40.474706,  -73.273252,  0.748780,  2.512913,  56.067173
 0.585000,  7.006950,  11.484556,  -38.388038,  40.069146,  -73.344515,  0.750217,  2.496262,  56.282554
 0.590000,  7.044646,  11.335144,  -38.007508,  39.661771,  -73.393742,  0.751387,  2.482721,  56.458311
 0.595000,  7.077105,  11.184743,  -37.572628,  39.202052,  -73.422741,  0.752387,  2.471180,  56.608551
 0.600000,  7.132650,  11.018848,  -37.222396,  38.819090,  -73.509934,  0.754078,  2.451678,  56.863320
 0.605000,  7.153025,  10.923137,  -36.928471,  38.510088,  -73.522347,  0.754692,  2.444602,  56.956043
 0.610000,  7.232878,  10.728142,  -36.590112,  38.130425,  -73.659106,  0.757072,  2.417261,  57.315739
 0.615000,  7.239704,  10.650833,  -36.270680,  37.802149,  -73.635328,  0.757273,  2.414953,  57.346214
 0.620000,  7.271594,  10.513570,  -35.836819,  37.347192,  -73.649843,  0.758209,  2.404225,  57.488035
 0.625000,  7.285461,  10.411501,  -35.435633,  36.933500,  -73.626578,  0.758613,  2.399591,  57.549417
 0.630000,  7.314004,  10.307588,  -35.124141,  36.605350,  -73.645189,  0.759442,  2.390108,  57.675218
 0.635000,  7.298089,  10.241424,  -34.675923,  36.156692,  -73.545790,  0.758981,  2.395386,  57.605163
 0.640000,  7.291886,  10.198723,  -34.413866,  35.893288,  -73.492673,  0.758800,  2.397450,  57.577795
 0.645000,  7.298445,  10.142784,  -34.175104,  35.648476,  -73.469836,  0.758991,  2.395267,  57.606735
 0.650000,  7.314081,  10.065666,  -33.890227,  35.353432,  -73.458292,  0.759444,  2.390082,  57.675557
 0.655000,  7.341527,  9.971427,  -33.596974,  35.045485,  -73.469484,  0.760236,  2.381034,  57.795839
 0.660000,  7.373811,  9.884410,  -33.370810,  34.803915,  -73.500877,  0.761160,  2.370479,  57.936474
 0.665000,  7.419026,  9.770536,  -33.087421,  34.499867,  -73.548544,  0.762443,  2.355854,  58.131906
 0.670000,  7.426304,  9.710166,  -32.811919,  34.218553,  -73.514846,  0.762648,  2.353517,  58.163201
 0.675000,  7.495973,  9.567885,  -32.531619,  33.909448,  -73.610975,  0.764594,  2.331378,  58.460454
 0.680000,  7.519931,  9.493611,  -32.288688,  33.655431,  -73.615590,  0.765256,  2.323862,  58.561724
 0.685000,  7.529193,  9.426402,  -31.975022,  33.335553,  -73.574339,  0.765511,  2.320969,  58.600744
 0.690000,  7.579328,  9.314634,  -31.695716,  33.036053,  -73.623293,  0.766882,  2.305435,  58.810724
 0.695000,  7.629115,  9.202763,  -31.401738,  32.722469,  -73.666094,  0.768227,  2.290214,  59.017197
 0.700000,  7.624661,  9.174299,  -31.201612,  32.522429,  -73.615060,  0.768107,  2.291567,  58.998812
 0.705000,  7.677360,  9.069834,  -30.958454,  32.259692,  -73.671237,  0.769515,  2.275657,  59.215357
 0.710000,  7.679395,  9.034416,  -30.759453,  32.058768,  -73.631991,  0.769569,  2.275047,  59.223673
 0.715000,  7.696573,  8.979481,  -30.549379,  31.841728,  -73.620309,  0.770024,  2.269911,  59.293750
 0.720000,  7.769953,  8.864710,  -30.370721,  31.638012,  -73.728480,  0.771949,  2.248232,  59.590465
 0.725000,  7.856524,  8.731246,  -30.152849,  31.391543,  -73.850900,  0.774178,  2.223186,  59.935122
 0.730000,  7.887785,  8.661013,  -29.928228,  31.156251,  -73.860068,  0.774972,  2.214279,  60.058170
 0.735000,  7.989840,  8.513191,  -29.694314,  30.890560,  -74.002835,  0.777527,  2.185694,  60.454767
 0.740000,  8.058266,  8.409217,  -29.489791,  30.665334,  -74.084266,  0.779207,  2.166941,  60.716384
 0.745000,  8.117907,  8.307179,  -29.223305,  30.381093,  -74.131506,  0.780651,  2.150857,  60.941661
 0.750000,  8.187430,  8.206490,  -29.021942,  30.159900,  -74.210900,  0.782311,  2.132408,  61.201092
 0.755000,  8.240379,  8.115091,  -28.756850,  29.879945,  -74.241234,  0.783559,  2.118570,  61.396418
 0.760000,  8.328681,  7.999137,  -28.550803,  29.650203,  -74.348744,  0.785607,  2.095888,  61.717901
 0.765000,  8.455107,  7.840552,  -28.275907,  29.342821,  -74.502108,  0.788474,  2.064251,  62.169141
 0.770000,  8.579980,  7.692928,  -28.034050,  29.070417,  -74.655113,  0.791231,  2.033931,  62.604695
 0.775000,  8.662190,  7.589662,  -27.809370,  28.826447,  -74.734871,  0.793008,  2.014453,  62.886105
 0.780000,  8.708417,  7.518252,  -27.572560,  28.579192,  -74.747985,  0.793993,  2.003664,  63.042518
 0.785000,  8.738959,  7.460234,  -27.326958,  28.326979,  -74.730518,  0.794639,  1.996600,  63.145151
 0.790000,  8.856000,  7.328468,  -27.068710,  28.043208,  -74.851271,  0.797078,  1.969984,  63.533321
 0.795000,  8.911075,  7.257546,  -26.864043,  27.827123,  -74.882100,  0.798206,  1.957705,  63.713210
 0.800000,  8.955942,  7.189614,  -26.607080,  27.561336,  -74.879111,  0.799115,  1.947815,  63.858469
 0.805000,  9.066837,  7.082317,  -26.450099,  27.381872,  -75.010167,  0.801328,  1.923795,  64.212635
 0.810000,  9.172257,  6.978121,  -26.260257,  27.171589,  -75.118865,  0.803387,  1.901506,  64.543035
 0.815000,  9.249809,  6.889124,  -25.998724,  26.895979,  -75.159012,  0.804874,  1.885437,  64.782283
 0.820000,  9.309232,  6.819267,  -25.772674,  26.659578,  -75.179701,  0.805999,  1.873309,  64.963459
 0.825000,  9.362842,  6.755488,  -25.553240,  26.431131,  -75.191683,  0.807003,  1.862500,  65.125345
 0.830000,  9.520343,  6.619052,  -25.332450,  26.182912,  -75.356842,  0.809892,  1.831456,  65.592527
 0.835000,  9.608429,  6.533908,  -25.106547,  25.942834,  -75.412651,  0.811471,  1.814543,  65.848466
 0.840000,  9.603735,  6.512750,  -24.876246,  25.714656,  -75.329035,  0.811387,  1.815437,  65.834920
 0.845000,  9.762136,  6.378646,  -24.605767,  25.419105,  -75.467045,  0.814163,  1.785770,  66.286186
 0.850000,  9.859040,  6.293293,  -24.384469,  25.183484,  -75.528677,  0.815822,  1.768095,  66.556498
 0.855000,  9.916939,  6.234387,  -24.163347,  24.954658,  -75.532762,  0.816798,  1.757702,  66.715973
 0.860000,  9.971753,  6.177014,  -23.929061,  24.713467,  -75.525860,  0.817714,  1.747974,  66.865574
 0.865000,  10.081249,  6.089616,  -23.720578,  24.489778,  -75.601931,  0.819515,  1.728863,  67.160471
 0.870000,  10.102910,  6.052923,  -23.471795,  24.239700,  -75.539713,  0.819867,  1.725131,  67.218196
 0.875000,  10.209619,  5.973219,  -23.297809,  24.051346,  -75.620073,  0.821582,  1.706984,  67.499666
 0.880000,  10.306338,  5.897084,  -23.080306,  23.821758,  -75.667531,  0.823108,  1.690863,  67.750688
 0.885000,  10.346093,  5.854089,  -22.855379,  23.593192,  -75.633475,  0.823728,  1.684325,  67.852760
 0.890000,  10.352050,  5.830302,  -22.626243,  23.365344,  -75.550562,  0.823820,  1.683349,  67.868001
 0.895000,  10.452127,  5.755248,  -22.408428,  23.135698,  -75.595956,  0.825360,  1.667132,  68.121906
 0.900000,  10.474673,  5.727625,  -22.232515,  22.958450,  -75.553514,  0.825703,  1.663522,  68.178559
 0.905000,  10.536098,  5.672733,  -21.980998,  22.701193,  -75.529306,  0.826631,  1.653765,  68.331906
 0.910000,  10.575339,  5.633944,  -21.770148,  22.487345,  -75.490756,  0.827219,  1.647591,  68.429108
 0.915000,  10.681339,  5.560279,  -21.556262,  22.261831,  -75.536387,  0.828787,  1.631144,  68.688749
 0.920000,  10.716873,  5.522342,  -21.316195,  22.019910,  -75.475952,  0.829306,  1.625704,  68.774843
 0.925000,  10.727530,  5.499809,  -21.103419,  21.808305,  -75.393065,  0.829461,  1.624079,  68.800573
 0.930000,  10.759145,  5.472878,  -20.967967,  21.670442,  -75.371651,  0.829920,  1.619279,  68.876656
 0.935000,  10.845820,  5.415209,  -20.790844,  21.484499,  -75.401165,  0.831164,  1.606265,  69.083371
 0.940000,  11.025010,  5.312558,  -20.601455,  21.275414,  -75.540130,  0.833680,  1.580013,  69.502229
 0.945000,  10.911256,  5.351739,  -20.386083,  21.076848,  -75.290797,  0.832092,  1.596577,  69.237641
 0.950000,  10.882100,  5.354487,  -20.232025,  20.928578,  -75.176429,  0.831680,  1.600879,  69.169094
 0.955000,  11.043763,  5.258968,  -20.002326,  20.682112,  -75.269433,  0.833939,  1.577315,  69.545417
 0.960000,  11.168361,  5.186489,  -19.812847,  20.480444,  -75.330749,  0.835639,  1.559623,  69.829308
 0.965000,  11.092233,  5.213882,  -19.697653,  20.376018,  -75.174203,  0.834605,  1.570385,  69.656480
 0.970000,  11.049868,  5.218545,  -19.483117,  20.169905,  -75.005457,  0.834023,  1.576439,  69.559449
 0.975000,  11.089455,  5.185743,  -19.283227,  19.968345,  -74.947976,  0.834567,  1.570780,  69.650137
 0.980000,  11.199210,  5.123768,  -19.124072,  19.798564,  -75.001563,  0.836055,  1.555303,  69.898790
 0.985000,  11.227573,  5.099479,  -18.958999,  19.632839,  -74.945358,  0.836435,  1.551354,  69.962392
 0.990000,  11.334195,  5.041550,  -18.812734,  19.476555,  -74.998162,  0.837849,  1.536683,  70.199124
 0.995000,  11.384715,  5.008617,  -18.654617,  19.315304,  -74.971114,  0.838511,  1.529829,  70.310006
 1.000000,  11.459887,  4.961720,  -18.440904,  19.096743,  -74.940737,  0.839485,  1.519742,  70.473489
