!Keysight Technologies,E4990A,MY54302971,A.03.06
!Date: Tue Mar 28 10:57:36 2023

BEGIN CH1_DATA
Frequency(Hz), R(Ohm)-data, X(Ohm)-data
+2.54376491250e+006, +2.59293281054e+002, -4.36618983580e+003
+2.55001490000e+006, +2.55112688249e+002, -4.36047968254e+003
+2.55626488750e+006, +2.56096147356e+002, -4.34682965881e+003
+2.56251487500e+006, +2.52096591687e+002, -4.33776424135e+003
+2.56876486250e+006, +2.53016448839e+002, -4.32512639914e+003
+2.57501485000e+006, +2.49497445727e+002, -4.31481902217e+003
+2.58126483750e+006, +2.50207683390e+002, -4.30556454786e+003
+2.58751482500e+006, +2.49907303243e+002, -4.29734475582e+003
+2.59376481250e+006, +2.49646634199e+002, -4.28668915298e+003
+2.60001480000e+006, +2.50932096354e+002, -4.27474720375e+003
+2.60626478750e+006, +2.45440728488e+002, -4.26441460558e+003
+2.61251477500e+006, +2.47381709240e+002, -4.25782828220e+003
+2.61876476250e+006, +2.45295010351e+002, -4.24775689282e+003
+2.62501475000e+006, +2.46865103875e+002, -4.23506931382e+003
+2.63126473750e+006, +2.47977789157e+002, -4.22520276870e+003
+2.63751472500e+006, +2.43144146856e+002, -4.21584540136e+003
+2.64376471250e+006, +2.44309583269e+002, -4.20850546182e+003
+2.65001470000e+006, +2.45516744535e+002, -4.19718675770e+003
+2.65626468750e+006, +2.42085685650e+002, -4.18735395604e+003
+2.66251467500e+006, +2.42009130921e+002, -4.17901954131e+003
+2.66876466250e+006, +2.39360742333e+002, -4.17136620114e+003
+2.67501465000e+006, +2.38428631954e+002, -4.15952887130e+003
+2.68126463750e+006, +2.37299066088e+002, -4.15198742852e+003
+2.68751462500e+006, +2.37205683302e+002, -4.13986298029e+003
+2.69376461250e+006, +2.37803868293e+002, -4.13201680258e+003
+2.70001460000e+006, +2.37425568092e+002, -4.12111690628e+003
+2.70626458750e+006, +2.35832839438e+002, -4.11808202667e+003
+2.71251457500e+006, +2.36243827104e+002, -4.10513346260e+003
+2.71876456250e+006, +2.35751471973e+002, -4.09567563558e+003
+2.72501455000e+006, +2.35634728461e+002, -4.08643021663e+003
+2.73126453750e+006, +2.36143520949e+002, -4.08124711029e+003
+2.73751452500e+006, +2.32100613492e+002, -4.06545454568e+003
+2.74376451250e+006, +2.30296241258e+002, -4.05902826959e+003
+2.75001450000e+006, +2.29521712705e+002, -4.05006184789e+003
+2.75626448750e+006, +2.32724411181e+002, -4.04170935015e+003
+2.76251447500e+006, +2.30084150442e+002, -4.03391060815e+003
+2.76876446250e+006, +2.30528366463e+002, -4.02581077566e+003
+2.77501445000e+006, +2.28851326021e+002, -4.01821339804e+003
+2.78126443750e+006, +2.27650352347e+002, -4.00876503633e+003
+2.78751442500e+006, +2.26548023877e+002, -4.00012337061e+003
+2.79376441250e+006, +2.27070835697e+002, -3.99104772952e+003
+2.80001440000e+006, +2.26251292420e+002, -3.98226630652e+003
+2.80626438750e+006, +2.28606638445e+002, -3.97291676179e+003
+2.81251437500e+006, +2.24510325800e+002, -3.96167204520e+003
+2.81876436250e+006, +2.22754453514e+002, -3.95430340737e+003
+2.82501435000e+006, +2.20350769951e+002, -3.94903822234e+003
+2.83126433750e+006, +2.22667423857e+002, -3.93784891408e+003
+2.83751432500e+006, +2.21596643332e+002, -3.93077300340e+003
+2.84376431250e+006, +2.20308618957e+002, -3.92195430219e+003
+2.85001430000e+006, +2.19435003086e+002, -3.91581534129e+003
+2.85626428750e+006, +2.19050950115e+002, -3.90310219642e+003
+2.86251427500e+006, +2.19669535721e+002, -3.89544963718e+003
+2.86876426250e+006, +2.16920499669e+002, -3.89056729230e+003
+2.87501425000e+006, +2.17180677830e+002, -3.88285039849e+003
+2.88126423750e+006, +2.15720025347e+002, -3.87255501152e+003
+2.88751422500e+006, +2.13732342390e+002, -3.86391363367e+003
+2.89376421250e+006, +2.15464964726e+002, -3.85611135315e+003
+2.90001420000e+006, +2.14661178823e+002, -3.84902951865e+003
+2.90626418750e+006, +2.14657177140e+002, -3.83963091766e+003
+2.91251417500e+006, +2.14253136540e+002, -3.83592822884e+003
+2.91876416250e+006, +2.11291628916e+002, -3.82353670505e+003
+2.92501415000e+006, +2.10896500230e+002, -3.81676442010e+003
+2.93126413750e+006, +2.10266641994e+002, -3.80792108433e+003
+2.93751412500e+006, +2.10781768116e+002, -3.80178771091e+003
+2.94376411250e+006, +2.09612295430e+002, -3.79303306424e+003
+2.95001410000e+006, +2.09842925239e+002, -3.78449503268e+003
+2.95626408750e+006, +2.08691268890e+002, -3.77863525812e+003
+2.96251407500e+006, +2.08748556950e+002, -3.76904143647e+003
+2.96876406250e+006, +2.06798577732e+002, -3.76260424604e+003
+2.97501405000e+006, +2.05829351852e+002, -3.75452251750e+003
+2.98126403750e+006, +2.04841429927e+002, -3.74661495491e+003
+2.98751402500e+006, +2.03977934404e+002, -3.73865107902e+003
+2.99376401250e+006, +2.04950005973e+002, -3.73204486774e+003
+3.00001400000e+006, +2.02903407198e+002, -3.72272964928e+003
+3.00626398750e+006, +2.01884073840e+002, -3.71449642942e+003
+3.01251397500e+006, +2.02650965439e+002, -3.70629196585e+003
+3.01876396250e+006, +2.02139038406e+002, -3.69975718664e+003
+3.02501395000e+006, +2.02845922550e+002, -3.69018322456e+003
+3.03126393750e+006, +2.01183601743e+002, -3.68477947489e+003
+3.03751392500e+006, +2.01154897386e+002, -3.67666301318e+003
+3.04376391250e+006, +2.02047541043e+002, -3.66860680753e+003
+3.05001390000e+006, +2.00879303873e+002, -3.66151207789e+003
+3.05626388750e+006, +1.98848013306e+002, -3.65209535440e+003
+3.06251387500e+006, +1.99710138688e+002, -3.64576388016e+003
+3.06876386250e+006, +1.98403666309e+002, -3.63944179990e+003
+3.07501385000e+006, +1.98955829420e+002, -3.63194327454e+003
+3.08126383750e+006, +1.97760131616e+002, -3.62537626729e+003
+3.08751382500e+006, +1.97641491927e+002, -3.61398404944e+003
+3.09376381250e+006, +1.98363256094e+002, -3.60950436218e+003
+3.10001380000e+006, +1.99089685090e+002, -3.60418365294e+003
+3.10626378750e+006, +1.95977214509e+002, -3.59597577459e+003
+3.11251377500e+006, +1.97589172591e+002, -3.59045120594e+003
+3.11876376250e+006, +1.96677694728e+002, -3.58112363310e+003
+3.12501375000e+006, +1.93208314319e+002, -3.57389186953e+003
+3.13126373750e+006, +1.94166528884e+002, -3.56822917224e+003
+3.13751372500e+006, +1.92728786467e+002, -3.56102457772e+003
+3.14376371250e+006, +1.94832092260e+002, -3.55261136315e+003
+3.15001370000e+006, +1.93070215191e+002, -3.54733706688e+003
+3.15626368750e+006, +1.93836265354e+002, -3.53906011421e+003
+3.16251367500e+006, +1.94207565812e+002, -3.53343839985e+003
+3.16876366250e+006, +1.94281797015e+002, -3.52699356620e+003
+3.17501365000e+006, +1.93418316464e+002, -3.52069294484e+003
+3.18126363750e+006, +1.92115649497e+002, -3.51430042917e+003
+3.18751362500e+006, +1.94433584619e+002, -3.50579804760e+003
+3.19376361250e+006, +1.93272155912e+002, -3.50097220852e+003
+3.20001360000e+006, +1.91367815891e+002, -3.49323627342e+003
+3.20626358750e+006, +1.92477795334e+002, -3.48716824334e+003
+3.21251357500e+006, +1.93179775333e+002, -3.47711957628e+003
+3.21876356250e+006, +1.90247385542e+002, -3.47507930706e+003
+3.22501355000e+006, +1.91580742451e+002, -3.46944180746e+003
+3.23126353750e+006, +1.90649995682e+002, -3.45922181877e+003
+3.23751352500e+006, +1.91032078742e+002, -3.45466257824e+003
+3.24376351250e+006, +1.90205939120e+002, -3.44853683096e+003
+3.25001350000e+006, +1.89717725256e+002, -3.44157211987e+003
+3.25626348750e+006, +1.88121522608e+002, -3.43404903713e+003
+3.26251347500e+006, +1.88916936991e+002, -3.42937355196e+003
+3.26876346250e+006, +1.89665455531e+002, -3.42191937990e+003
+3.27501345000e+006, +1.89023624571e+002, -3.41403832336e+003
+3.28126343750e+006, +1.86894068349e+002, -3.40806463538e+003
+3.28751342500e+006, +1.86196355961e+002, -3.40192328518e+003
+3.29376341250e+006, +1.86263371232e+002, -3.39641427097e+003
+3.30001340000e+006, +1.85483758390e+002, -3.39317771447e+003
+3.30626338750e+006, +1.86283877753e+002, -3.38533580701e+003
+3.31251337500e+006, +1.86408119950e+002, -3.37914755725e+003
+3.31876336250e+006, +1.85460817568e+002, -3.37135837989e+003
+3.32501335000e+006, +1.84006235190e+002, -3.36814751422e+003
+3.33126333750e+006, +1.84172306797e+002, -3.36197810627e+003
+3.33751332500e+006, +1.83285184191e+002, -3.35279254880e+003
+3.34376331250e+006, +1.83659908143e+002, -3.35144616361e+003
+3.35001330000e+006, +1.81627922180e+002, -3.34225791146e+003
+3.35626328750e+006, +1.82865286604e+002, -3.33416941490e+003
+3.36251327500e+006, +1.83834193533e+002, -3.33011129094e+003
+3.36876326250e+006, +1.83058492323e+002, -3.32455819722e+003
+3.37501325000e+006, +1.81725227640e+002, -3.31805968455e+003
+3.38126323750e+006, +1.82597451428e+002, -3.31115541578e+003
+3.38751322500e+006, +1.81149358604e+002, -3.30576539604e+003
+3.39376321250e+006, +1.80822235626e+002, -3.30076245411e+003
+3.40001320000e+006, +1.79080208219e+002, -3.29440488567e+003
+3.40626318750e+006, +1.80330754982e+002, -3.28751543373e+003
+3.41251317500e+006, +1.77890236294e+002, -3.28414905059e+003
+3.41876316250e+006, +1.80414966092e+002, -3.27734938581e+003
+3.42501315000e+006, +1.79528270912e+002, -3.27240534009e+003
+3.43126313750e+006, +1.79731900307e+002, -3.26547803976e+003
+3.43751312500e+006, +1.78558464564e+002, -3.26100075761e+003
+3.44376311250e+006, +1.77521871189e+002, -3.25450026807e+003
+3.45001310000e+006, +1.76809377757e+002, -3.24811899366e+003
+3.45626308750e+006, +1.77840580910e+002, -3.24448572623e+003
+3.46251307500e+006, +1.75705946746e+002, -3.23679053533e+003
+3.46876306250e+006, +1.77032140339e+002, -3.23049442945e+003
+3.47501305000e+006, +1.75158319784e+002, -3.22613112337e+003
+3.48126303750e+006, +1.76501731772e+002, -3.21920579612e+003
+3.48751302500e+006, +1.74359469350e+002, -3.21695807484e+003
+3.49376301250e+006, +1.73346792034e+002, -3.20899642391e+003
+3.50001300000e+006, +1.74241280184e+002, -3.20447660030e+003
+3.50626298750e+006, +1.71982377381e+002, -3.19889317816e+003
+3.51251297500e+006, +1.73583842354e+002, -3.19148512445e+003
+3.51876296250e+006, +1.75086698716e+002, -3.18710758784e+003
+3.52501295000e+006, +1.72781656905e+002, -3.18454029742e+003
+3.53126293750e+006, +1.71791302865e+002, -3.17616743125e+003
+3.53751292500e+006, +1.70625799347e+002, -3.17019590209e+003
+3.54376291250e+006, +1.71487502655e+002, -3.16532194880e+003
+3.55001290000e+006, +1.71561421817e+002, -3.16211616576e+003
+3.55626288750e+006, +1.71481994979e+002, -3.15705332133e+003
+3.56251287500e+006, +1.70016465290e+002, -3.15111909243e+003
+3.56876286250e+006, +1.69934303190e+002, -3.14598304813e+003
+3.57501285000e+006, +1.70723422517e+002, -3.13889109791e+003
+3.58126283750e+006, +1.69195248579e+002, -3.13549157162e+003
+3.58751282500e+006, +1.69407473372e+002, -3.13124083377e+003
+3.59376281250e+006, +1.66087741616e+002, -3.12375098027e+003
+3.60001280000e+006, +1.67185073384e+002, -3.11777682782e+003
+3.60626278750e+006, +1.66485682643e+002, -3.11300051581e+003
+3.61251277500e+006, +1.67585383946e+002, -3.10818295268e+003
+3.61876276250e+006, +1.67010379941e+002, -3.10321899666e+003
+3.62501275000e+006, +1.66989533277e+002, -3.09833928126e+003
+3.63126273750e+006, +1.64260882394e+002, -3.09257493037e+003
+3.63751272500e+006, +1.64990431205e+002, -3.08796927796e+003
+3.64376271250e+006, +1.65396253267e+002, -3.08270256026e+003
+3.65001270000e+006, +1.65221660403e+002, -3.07847239997e+003
+3.65626268750e+006, +1.63553295214e+002, -3.07306980904e+003
+3.66251267500e+006, +1.64161632007e+002, -3.06797793469e+003
+3.66876266250e+006, +1.63605071129e+002, -3.06355768226e+003
+3.67501265000e+006, +1.61934223071e+002, -3.05618106461e+003
+3.68126263750e+006, +1.64071430987e+002, -3.05269649045e+003
+3.68751262500e+006, +1.59481477864e+002, -3.04758785174e+003
+3.69376261250e+006, +1.62105058218e+002, -3.04236259972e+003
+3.70001260000e+006, +1.61538777531e+002, -3.03755105398e+003
+3.70626258750e+006, +1.60605247188e+002, -3.03285316977e+003
+3.71251257500e+006, +1.60692600921e+002, -3.02681692877e+003
+3.71876256250e+006, +1.59062683138e+002, -3.02188931423e+003
+3.72501255000e+006, +1.58590153003e+002, -3.01791867582e+003
+3.73126253750e+006, +1.57423073565e+002, -3.01173913737e+003
+3.73751252500e+006, +1.55837900238e+002, -3.00689585645e+003
+3.74376251250e+006, +1.56905689059e+002, -3.00291193554e+003
+3.75001250000e+006, +1.57123334339e+002, -2.99761898485e+003
+3.75626248750e+006, +1.55906607078e+002, -2.99211113208e+003
+3.76251247500e+006, +1.56522727967e+002, -2.98681069179e+003
+3.76876246250e+006, +1.55950767759e+002, -2.98364911319e+003
+3.77501245000e+006, +1.54905093872e+002, -2.97785494700e+003
+3.78126243750e+006, +1.54947496842e+002, -2.97357525745e+003
+3.78751242500e+006, +1.54210898195e+002, -2.96895580841e+003
+3.79376241250e+006, +1.54962484699e+002, -2.96173192816e+003
+3.80001240000e+006, +1.54597809943e+002, -2.95740064227e+003
+3.80626238750e+006, +1.51903454912e+002, -2.95296957828e+003
+3.81251237500e+006, +1.51739547943e+002, -2.95022023612e+003
+3.81876236250e+006, +1.51831391541e+002, -2.94383869494e+003
+3.82501235000e+006, +1.51440888118e+002, -2.93825717409e+003
+3.83126233750e+006, +1.52026459590e+002, -2.93478752849e+003
+3.83751232500e+006, +1.51712969853e+002, -2.92953358847e+003
+3.84376231250e+006, +1.50476003137e+002, -2.92448325917e+003
+3.85001230000e+006, +1.50258517224e+002, -2.91960396971e+003
+3.85626228750e+006, +1.51210427083e+002, -2.91530754676e+003
+3.86251227500e+006, +1.48977435709e+002, -2.91003151014e+003
+3.86876226250e+006, +1.49507820041e+002, -2.90546200176e+003
+3.87501225000e+006, +1.49942722415e+002, -2.90105541514e+003
+3.88126223750e+006, +1.49296125039e+002, -2.89569928443e+003
+3.88751222500e+006, +1.48463815939e+002, -2.89160277890e+003
+3.89376221250e+006, +1.48131272883e+002, -2.88708522978e+003
+3.90001220000e+006, +1.46241055168e+002, -2.88072220966e+003
+3.90626218750e+006, +1.47648093039e+002, -2.87604794034e+003
+3.91251217500e+006, +1.46402013773e+002, -2.87233661911e+003
+3.91876216250e+006, +1.46743197707e+002, -2.86814640828e+003
+3.92501215000e+006, +1.46831240706e+002, -2.86265448452e+003
+3.93126213750e+006, +1.46259977986e+002, -2.85898206856e+003
+3.93751212500e+006, +1.46388561714e+002, -2.85378001754e+003
+3.94376211250e+006, +1.47489168266e+002, -2.85056648559e+003
+3.95001210000e+006, +1.45484102173e+002, -2.84495933609e+003
+3.95626208750e+006, +1.46870650058e+002, -2.84057799916e+003
+3.96251207500e+006, +1.45511236326e+002, -2.83388220174e+003
+3.96876206250e+006, +1.44062715896e+002, -2.83005832253e+003
+3.97501205000e+006, +1.43788538967e+002, -2.82600730586e+003
+3.98126203750e+006, +1.46369485133e+002, -2.82101838844e+003
+3.98751202500e+006, +1.45322910210e+002, -2.81764428319e+003
+3.99376201250e+006, +1.44341672788e+002, -2.81330188586e+003
+4.00001200000e+006, +1.46118969506e+002, -2.80881823484e+003
+4.00626198750e+006, +1.45069176603e+002, -2.80408212531e+003
+4.01251197500e+006, +1.43970690537e+002, -2.79811102648e+003
+4.01876196250e+006, +1.44108646221e+002, -2.79519781219e+003
+4.02501195000e+006, +1.43894814694e+002, -2.79140432061e+003
+4.03126193750e+006, +1.44964718486e+002, -2.78686140283e+003
+4.03751192500e+006, +1.44539495393e+002, -2.78406102770e+003
+4.04376191250e+006, +1.44149438179e+002, -2.77862841233e+003
+4.05001190000e+006, +1.44448983593e+002, -2.77561057394e+003
+4.05626188750e+006, +1.44210521037e+002, -2.77100016973e+003
+4.06251187500e+006, +1.44038717437e+002, -2.76519629423e+003
+4.06876186250e+006, +1.42788278261e+002, -2.76222367861e+003
+4.07501185000e+006, +1.43520920198e+002, -2.75936581838e+003
+4.08126183750e+006, +1.43406148747e+002, -2.75285604290e+003
+4.08751182500e+006, +1.44504386652e+002, -2.74992161710e+003
+4.09376181250e+006, +1.43870518829e+002, -2.74578082588e+003
+4.10001180000e+006, +1.42511026686e+002, -2.74156615384e+003
+4.10626178750e+006, +1.42796116044e+002, -2.73852102250e+003
+4.11251177500e+006, +1.44106285232e+002, -2.73279878547e+003
+4.11876176250e+006, +1.41846508397e+002, -2.73028141843e+003
+4.12501175000e+006, +1.42098000497e+002, -2.72602733041e+003
+4.13126173750e+006, +1.41817074965e+002, -2.72138399652e+003
+4.13751172500e+006, +1.42804395811e+002, -2.71827395888e+003
+4.14376171250e+006, +1.40848679799e+002, -2.71397225931e+003
+4.15001170000e+006, +1.42197516506e+002, -2.70792982986e+003
+4.15626168750e+006, +1.41953214627e+002, -2.70515246516e+003
+4.16251167500e+006, +1.41555671670e+002, -2.70074841459e+003
+4.16876166250e+006, +1.41663016834e+002, -2.69968968646e+003
+4.17501165000e+006, +1.41102623579e+002, -2.69354001368e+003
+4.18126163750e+006, +1.41835125659e+002, -2.69115357649e+003
+4.18751162500e+006, +1.41335156363e+002, -2.68666312343e+003
+4.19376161250e+006, +1.41059940907e+002, -2.68276811187e+003
+4.20001160000e+006, +1.41726325037e+002, -2.67773852192e+003
+4.20626158750e+006, +1.40333773899e+002, -2.67534140696e+003
+4.21251157500e+006, +1.39494123129e+002, -2.67225395096e+003
+4.21876156250e+006, +1.40942782519e+002, -2.66846568001e+003
+4.22501155000e+006, +1.39839034087e+002, -2.66495462977e+003
+4.23126153750e+006, +1.39250874987e+002, -2.66054762837e+003
+4.23751152500e+006, +1.40193815912e+002, -2.65631456511e+003
+4.24376151250e+006, +1.38222408573e+002, -2.65345504597e+003
+4.25001150000e+006, +1.39517007060e+002, -2.64865706499e+003
+4.25626148750e+006, +1.39804808211e+002, -2.64595730471e+003
+4.26251147500e+006, +1.36421487905e+002, -2.64139148423e+003
+4.26876146250e+006, +1.38602525080e+002, -2.63669782458e+003
+4.27501145000e+006, +1.38585885882e+002, -2.63308060912e+003
+4.28126143750e+006, +1.36522576891e+002, -2.62974348098e+003
+4.28751142500e+006, +1.38102145074e+002, -2.62654312922e+003
+4.29376141250e+006, +1.36780212805e+002, -2.62221116286e+003
+4.30001140000e+006, +1.37222831936e+002, -2.61810976313e+003
+4.30626138750e+006, +1.36025769568e+002, -2.61555520160e+003
+4.31251137500e+006, +1.37907136378e+002, -2.61154099807e+003
+4.31876136250e+006, +1.36041798599e+002, -2.60673814213e+003
+4.32501135000e+006, +1.36717194855e+002, -2.60490570320e+003
+4.33126133750e+006, +1.35648328302e+002, -2.60050750260e+003
+4.33751132500e+006, +1.35739351720e+002, -2.59744426991e+003
+4.34376131250e+006, +1.35185250727e+002, -2.59354155159e+003
+4.35001130000e+006, +1.34525331042e+002, -2.58965943291e+003
+4.35626128750e+006, +1.35629345496e+002, -2.58617134670e+003
+4.36251127500e+006, +1.34723380061e+002, -2.58354991620e+003
+4.36876126250e+006, +1.34171764349e+002, -2.57906050685e+003
+4.37501125000e+006, +1.35508695329e+002, -2.57574331298e+003
+4.38126123750e+006, +1.34440781816e+002, -2.57189859925e+003
+4.38751122500e+006, +1.34046315332e+002, -2.56918633986e+003
+4.39376121250e+006, +1.34666521973e+002, -2.56535133463e+003
+4.40001120000e+006, +1.33527446273e+002, -2.56173296348e+003
+4.40626118750e+006, +1.32630336725e+002, -2.55730932405e+003
+4.41251117500e+006, +1.33636442538e+002, -2.55477532634e+003
+4.41876116250e+006, +1.31488304627e+002, -2.55161079918e+003
+4.42501115000e+006, +1.33041405470e+002, -2.54808773763e+003
+4.43126113750e+006, +1.32152361713e+002, -2.54470055651e+003
+4.43751112500e+006, +1.31359218542e+002, -2.54063094243e+003
+4.44376111250e+006, +1.31879381654e+002, -2.53707357357e+003
+4.45001110000e+006, +1.31475030787e+002, -2.53392439301e+003
+4.45626108750e+006, +1.31313513184e+002, -2.53029500694e+003
+4.46251107500e+006, +1.31770916067e+002, -2.52762827087e+003
+4.46876106250e+006, +1.30488200952e+002, -2.52274830371e+003
+4.47501105000e+006, +1.29107275644e+002, -2.52096329814e+003
+4.48126103750e+006, +1.31403749732e+002, -2.51665655338e+003
+4.48751102500e+006, +1.30214302154e+002, -2.51298008385e+003
+4.49376101250e+006, +1.30049797221e+002, -2.50962923319e+003
+4.50001100000e+006, +1.29778783818e+002, -2.50695605781e+003
+4.50626098750e+006, +1.29586928615e+002, -2.50255273187e+003
+4.51251097500e+006, +1.28528782908e+002, -2.50054704654e+003
+4.51876096250e+006, +1.28968044053e+002, -2.49734420743e+003
+4.52501095000e+006, +1.29502237416e+002, -2.49371950021e+003
+4.53126093750e+006, +1.28909730343e+002, -2.48919390851e+003
+4.53751092500e+006, +1.27880841071e+002, -2.48746928659e+003
+4.54376091250e+006, +1.28523173519e+002, -2.48337409550e+003
+4.55001090000e+006, +1.27749317090e+002, -2.47946741756e+003
+4.55626088750e+006, +1.26480500503e+002, -2.47571613333e+003
+4.56251087500e+006, +1.27391002991e+002, -2.47311824334e+003
+4.56876086250e+006, +1.27123321931e+002, -2.46997201007e+003
+4.57501085000e+006, +1.26325303971e+002, -2.46600779590e+003
+4.58126083750e+006, +1.26120662898e+002, -2.46500966198e+003
+4.58751082500e+006, +1.26246851139e+002, -2.46128041246e+003
+4.59376081250e+006, +1.26174370166e+002, -2.45690588789e+003
+4.60001080000e+006, +1.26579670636e+002, -2.45348460762e+003
+4.60626078750e+006, +1.24960202295e+002, -2.45056748039e+003
+4.61251077500e+006, +1.26427822292e+002, -2.44589614111e+003
+4.61876076250e+006, +1.24686856345e+002, -2.44310018191e+003
+4.62501075000e+006, +1.24009338846e+002, -2.43980610866e+003
+4.63126073750e+006, +1.24774186029e+002, -2.43649238233e+003
+4.63751072500e+006, +1.24556212582e+002, -2.43501795373e+003
+4.64376071250e+006, +1.25005417787e+002, -2.43138133453e+003
+4.65001070000e+006, +1.23960058517e+002, -2.42729510681e+003
+4.65626068750e+006, +1.23347504680e+002, -2.42472683739e+003
+4.66251067500e+006, +1.23604869060e+002, -2.42112506478e+003
+4.66876066250e+006, +1.23894430259e+002, -2.41793100187e+003
+4.67501065000e+006, +1.23481062216e+002, -2.41608392748e+003
+4.68126063750e+006, +1.23320842528e+002, -2.41028001838e+003
+4.68751062500e+006, +1.23116488580e+002, -2.40835641812e+003
+4.69376061250e+006, +1.22084863262e+002, -2.40541051996e+003
+4.70001060000e+006, +1.21848038708e+002, -2.40211895031e+003
+4.70626058750e+006, +1.21277339078e+002, -2.39923042906e+003
+4.71251057500e+006, +1.21587855840e+002, -2.39695139135e+003
+4.71876056250e+006, +1.21599245986e+002, -2.39278515747e+003
+4.72501055000e+006, +1.20958890867e+002, -2.39049209663e+003
+4.73126053750e+006, +1.21295074221e+002, -2.38616128742e+003
+4.73751052500e+006, +1.20915856695e+002, -2.38319543007e+003
+4.74376051250e+006, +1.20637014749e+002, -2.38059549748e+003
+4.75001050000e+006, +1.19643248126e+002, -2.37803351089e+003
+4.75626048750e+006, +1.20140229926e+002, -2.37440783877e+003
+4.76251047500e+006, +1.19262188929e+002, -2.37069737763e+003
+4.76876046250e+006, +1.20351171875e+002, -2.36737259301e+003
+4.77501045000e+006, +1.19579287761e+002, -2.36532574795e+003
+4.78126043750e+006, +1.19613096277e+002, -2.36256127876e+003
+4.78751042500e+006, +1.18451185241e+002, -2.35922834371e+003
+4.79376041250e+006, +1.19224671469e+002, -2.35547436865e+003
+4.80001040000e+006, +1.18650333235e+002, -2.35440471075e+003
+4.80626038750e+006, +1.19575429260e+002, -2.34964429390e+003
+4.81251037500e+006, +1.19079251067e+002, -2.34653317293e+003
+4.81876036250e+006, +1.18097186872e+002, -2.34462084213e+003
+4.82501035000e+006, +1.18150694435e+002, -2.34132702378e+003
+4.83126033750e+006, +1.17099738234e+002, -2.33891076238e+003
+4.83751032500e+006, +1.18025787520e+002, -2.33466715797e+003
+4.84376031250e+006, +1.17788209008e+002, -2.33190938480e+003
+4.85001030000e+006, +1.17451405665e+002, -2.32961607176e+003
+4.85626028750e+006, +1.17232479648e+002, -2.32661924300e+003
+4.86251027500e+006, +1.17506496905e+002, -2.32331166614e+003
+4.86876026250e+006, +1.15844393333e+002, -2.32065142269e+003
+4.87501025000e+006, +1.16443486123e+002, -2.31669837731e+003
+4.88126023750e+006, +1.16310438837e+002, -2.31402354407e+003
+4.88751022500e+006, +1.16420316749e+002, -2.31123142652e+003
+4.89376021250e+006, +1.15905111550e+002, -2.30945280962e+003
+4.90001020000e+006, +1.15848063150e+002, -2.30596378773e+003
+4.90626018750e+006, +1.15364654090e+002, -2.30342200140e+003
+4.91251017500e+006, +1.14985262420e+002, -2.29987764979e+003
+4.91876016250e+006, +1.15011587919e+002, -2.29773805391e+003
+4.92501015000e+006, +1.15304375809e+002, -2.29451214191e+003
+4.93126013750e+006, +1.15279554451e+002, -2.29182823329e+003
+4.93751012500e+006, +1.14277333355e+002, -2.28830492055e+003
+4.94376011250e+006, +1.14542039829e+002, -2.28505242268e+003
+4.95001010000e+006, +1.13390568645e+002, -2.28324060035e+003
+4.95626008750e+006, +1.13782950339e+002, -2.28037469185e+003
+4.96251007500e+006, +1.13617213864e+002, -2.27671582546e+003
+4.96876006250e+006, +1.13813909005e+002, -2.27422721695e+003
+4.97501005000e+006, +1.13428655869e+002, -2.27116316193e+003
+4.98126003750e+006, +1.13198358493e+002, -2.26837564219e+003
+4.98751002500e+006, +1.13808509885e+002, -2.26562468848e+003
+4.99376001250e+006, +1.13283523250e+002, -2.26318869582e+003
+5.00001000000e+006, +1.12810879067e+002, -2.26111887835e+003
+5.00625998750e+006, +1.12931081695e+002, -2.25835799428e+003
+5.01250997500e+006, +1.12100126066e+002, -2.25411303285e+003
+5.01875996250e+006, +1.11919130473e+002, -2.25154621725e+003
+5.02500995000e+006, +1.12356740785e+002, -2.24962035303e+003
+5.03125993750e+006, +1.11688391373e+002, -2.24633869284e+003
+5.03750992500e+006, +1.11785743732e+002, -2.24392465937e+003
+5.04375991250e+006, +1.11825811007e+002, -2.24066610050e+003
+5.05000990000e+006, +1.11653819877e+002, -2.23773540398e+003
+5.05625988750e+006, +1.11146069420e+002, -2.23581809513e+003
+5.06250987500e+006, +1.09556945058e+002, -2.23153929675e+003
+5.06875986250e+006, +1.10748297872e+002, -2.22978464944e+003
+5.07500985000e+006, +1.10844267103e+002, -2.22746101369e+003
+5.08125983750e+006, +1.10378943886e+002, -2.22507172744e+003
+5.08750982500e+006, +1.10210392087e+002, -2.22180945622e+003
+5.09375981250e+006, +1.09547136520e+002, -2.22020886241e+003
+5.10000980000e+006, +1.10259868717e+002, -2.21640672409e+003
+5.10625978750e+006, +1.09711444385e+002, -2.21338078640e+003
+5.11250977500e+006, +1.09077123832e+002, -2.21188942142e+003
+5.11875976250e+006, +1.08931991094e+002, -2.20802328841e+003
+5.12500975000e+006, +1.09124373676e+002, -2.20582007906e+003
+5.13125973750e+006, +1.08766378202e+002, -2.20335558621e+003
+5.13750972500e+006, +1.08828092119e+002, -2.20103003011e+003
+5.14375971250e+006, +1.08490630109e+002, -2.19819229633e+003
+5.15000970000e+006, +1.08344748701e+002, -2.19550545477e+003
+5.15625968750e+006, +1.08204636821e+002, -2.19220488153e+003
+5.16250967500e+006, +1.07957875562e+002, -2.19067708683e+003
+5.16875966250e+006, +1.07776833208e+002, -2.18740170230e+003
